Timestamp,label,TYPE_ACCELEROMETER_X_MEAN,TYPE_ACCELEROMETER_X_VARIANCE,TYPE_ACCELEROMETER_X_RANGE,TYPE_ACCELEROMETER_Y_MEAN,TYPE_ACCELEROMETER_Y_VARIANCE,TYPE_ACCELEROMETER_Y_RANGE,TYPE_ACCELEROMETER_Z_MEAN,TYPE_ACCELEROMETER_Z_VARIANCE,TYPE_ACCELEROMETER_Z_RANGE,TYPE_GYROSCOPE_X_MEAN,TYPE_GYROSCOPE_X_VARIANCE,TYPE_GYROSCOPE_X_RANGE,TYPE_GYROSCOPE_Y_MEAN,TYPE_GYROSCOPE_Y_VARIANCE,TYPE_GYROSCOPE_Y_RANGE,TYPE_GYROSCOPE_Z_MEAN,TYPE_GYROSCOPE_Z_VARIANCE,TYPE_GYROSCOPE_Z_RANGE,TYPE_LINEAR_ACCELERATION_X_MEAN,TYPE_LINEAR_ACCELERATION_X_VARIANCE,TYPE_LINEAR_ACCELERATION_X_RANGE,TYPE_LINEAR_ACCELERATION_Y_MEAN,TYPE_LINEAR_ACCELERATION_Y_VARIANCE,TYPE_LINEAR_ACCELERATION_Y_RANGE,TYPE_LINEAR_ACCELERATION_Z_MEAN,TYPE_LINEAR_ACCELERATION_Z_VARIANCE,TYPE_LINEAR_ACCELERATION_Z_RANGE,TYPE_GRAVITY_X_MEAN,TYPE_GRAVITY_X_VARIANCE,TYPE_GRAVITY_X_RANGE,TYPE_GRAVITY_Y_MEAN,TYPE_GRAVITY_Y_VARIANCE,TYPE_GRAVITY_Y_RANGE,TYPE_GRAVITY_Z_MEAN,TYPE_GRAVITY_Z_VARIANCE,TYPE_GRAVITY_Z_RANGE,TYPE_ORIENTATION_X_MEAN,TYPE_ORIENTATION_X_VARIANCE,TYPE_ORIENTATION_X_RANGE,TYPE_ORIENTATION_Y_MEAN,TYPE_ORIENTATION_Y_VARIANCE,TYPE_ORIENTATION_Y_RANGE,TYPE_ORIENTATION_Z_MEAN,TYPE_ORIENTATION_Z_VARIANCE,TYPE_ORIENTATION_Z_RANGE,TYPE_ROTATION_VECTOR_X_MEAN,TYPE_ROTATION_VECTOR_X_VARIANCE,TYPE_ROTATION_VECTOR_X_RANGE,TYPE_ROTATION_VECTOR_Y_MEAN,TYPE_ROTATION_VECTOR_Y_VARIANCE,TYPE_ROTATION_VECTOR_Y_RANGE,TYPE_ROTATION_VECTOR_Z_MEAN,TYPE_ROTATION_VECTOR_Z_VARIANCE,TYPE_ROTATION_VECTOR_Z_RANGE,TYPE_ROTATION_VECTOR_scalarComponent_MEAN,TYPE_ROTATION_VECTOR_scalarComponent_VARIANCE,TYPE_ROTATION_VECTOR_scalarComponent_RANGE,TYPE_ROTATION_VECTOR_headingAccuracy_MEAN,TYPE_ROTATION_VECTOR_headingAccuracy_VARIANCE,TYPE_ROTATION_VECTOR_headingAccuracy_RANGE,TYPE_MAGNETIC_FIELD_X_MEAN,TYPE_MAGNETIC_FIELD_X_VARIANCE,TYPE_MAGNETIC_FIELD_X_RANGE,TYPE_MAGNETIC_FIELD_Y_MEAN,TYPE_MAGNETIC_FIELD_Y_VARIANCE,TYPE_MAGNETIC_FIELD_Y_RANGE,TYPE_MAGNETIC_FIELD_Z_MEAN,TYPE_MAGNETIC_FIELD_Z_VARIANCE,TYPE_MAGNETIC_FIELD_Z_RANGE
1.420737977093E9,walking,-2.9831060625999997,7.431434295874937,14.460754600000001,9.068428292,10.512959966549396,12.4683836,-0.7377984481999996,11.588968093716673,15.1653445,-0.26742858411999987,0.7753534106702283,4.096222,-0.35215148895999987,1.1107155582294441,4.3429565,0.1913177451460001,1.3418666922351532,4.5223999,-0.17096286,11.617568515731582,15.6754107,0.022582753920000052,8.618611324767665,11.8908567,0.1211360298000001,9.29418561683787,14.674883000000001,-2.7384216319199997,3.5280037295694857,4.89560632,8.951236089999998,0.3865188696470172,1.613233000000001,-0.8411305303999999,4.084769183861487,5.1044075,114.5524702,142.79349169399512,35.745239999999995,-95.97600265999999,165.52484171870447,111.18245,-16.507046786800004,129.86632808125174,29.759039299999998,0.46603684160000014,0.019115137315533073,0.3720462,-0.5530113201999999,0.0011643259314556714,0.61972153,-0.6204945679999999,0.003561137716847816,0.699969,0.25560667979999996,0.0033429366558314134,0.17049601,0.17453292,0.0,0.0,-6.1534117859999995,27.8846691885346,16.1987304,-50.77459730000001,8.277892860827887,56.077576,9.545654255999995,32.07861585603236,17.9092402
1.420737977852E9,walking,-1.7853509439000004,12.922320856972396,19.1691285,9.972326655,24.64734225853035,20.3230133,-0.4335870358999999,19.286666663212685,26.793457500000002,0.01171264797999998,1.5973954081041917,5.2754211,0.05439453011999998,1.351821405107497,4.637756400000001,-0.06445312999999993,2.048615716352007,4.8609925,0.2764006986000002,18.129115275736666,19.893736,0.7073349997200001,21.405646380177284,19.887402,0.7036781932000002,20.322426066599473,27.015701,-2.0627890549199996,2.4709230096564676,4.2390943199999995,9.218169880000003,0.25047608986964864,1.3548670000000005,-0.9157149313999998,3.50523185828583,5.1268129,118.13854875999999,138.36346955496646,36.31607000000001,-96.02907441999997,135.77104158636155,110.42232,-12.300906016799996,88.92321486381378,25.4786733,0.43208175959999984,0.015073960267311535,0.35785480000000003,-0.586398983,0.001385270982760067,0.6618056,-0.6136952570000002,0.0033129442122096894,0.699969,0.26313409359999995,0.004289209166932964,0.22104683000000003,0.17453292,0.0,0.0,-7.947235044000001,23.476132524330737,16.090393,-50.74072284000003,7.979328030127689,56.077576,9.134491018000004,28.24330822362421,16.416931199999997
1.420737978613E9,walking,-1.4996587996200008,11.146117215223102,17.5100094,10.161947012200002,27.986136171008877,20.4801178,-0.06415342910000014,19.770953509699336,29.435668,-0.060897822999999886,1.4844516587629601,5.1408386,0.1576812683200001,1.1520561829951947,4.727478,-0.030551149000000003,2.1706556217348876,4.9742127,0.19473178939999994,17.316490258691065,20.522908,0.47484844740000026,26.187879636183155,20.140597,0.6047249365999999,18.549320778580764,28.087116,-1.4065580888,2.6553153783882824,4.9455504,9.37028492,0.15969975083846283,1.280272,-0.9068650893999998,2.8659410343397163,4.5189676,111.21649854000005,115.7626490767998,34.639774,-95.74289324,108.09963550393387,109.09423,-8.35483267986,93.4636490491836,29.5338814,0.44936104140000005,0.014628495020255136,0.36279501999999997,-0.5732599778,0.001376504616333037,0.6319872,-0.5858250714,0.0025034466525297593,0.64888704,0.3240328539999999,0.0031847627933191142,0.17172045,0.17453292,0.0,0.0,-10.77072132,31.169733924354205,20.011902,-50.57135003999999,4.554527728459265,53.87726,7.8543395882,31.61674217365045,17.08068814
1.420737979375E9,walking,-1.07928526022,11.804055165026563,18.4907223,10.309684686999999,25.698529221178283,20.4801178,-0.23768248037999984,18.926796676103134,29.435668,-0.09593201137999992,1.591884450352155,5.3053284000000005,-0.12848816482,1.0130745981348326,5.0756835,-0.011816399300000198,1.9179549964074578,4.7947692,0.08906682020000005,15.925965370051784,19.352395,0.9174415386,25.17720945280022,20.140597,0.5310704051999999,18.79474415601564,29.928026,-1.1251311531000001,2.942137779648495,4.7008007,9.39464335,0.1408737362034617,1.0712539999999997,-0.78607208028,3.067226721152834,4.717408,106.13089430000004,91.22726160274298,30.591034000000008,-94.97772906,114.85390017890107,109.09423,-6.686524125339999,103.13900643558117,27.8930024,0.46382976340000004,0.01371619683198087,0.33682309999999993,-0.5566490938000002,0.00167385859554093,0.63073087,-0.5678860536000001,0.0016073872015111576,0.6185549,0.36218811079999985,0.004766776360199431,0.21182753999999998,0.17453292,0.0,0.0,-14.634460425999997,48.5005220644243,24.446106,-49.96511833999998,4.538769289856798,53.030396,10.126129109999999,20.25938745032051,14.9246212
1.420737980134E9,walking,-0.7858331285879998,11.952883795559348,19.649964,9.596073294119998,29.475952305048082,20.5848541,-0.27499480448000024,21.304068286740023,32.153457,-0.13150024236,1.565131018335719,5.2017212,0.023718256339999882,1.6136469052185285,5.311737,-0.08523863944000017,1.9122136972902013,4.857788,0.5108462461999999,15.206960637098161,20.491366,0.12436489519999994,26.7103035510893,20.232588,0.32762651239999985,16.951345560549562,28.659194999999997,-1.2735011761999997,2.5289211516150796,4.6589445,9.390729220000003,0.1171376449666547,0.9686009999999996,-0.9678803846800001,2.890670931478625,4.6998636000000005,103.02468554000005,100.63250399280682,33.204803999999996,-96.03931108000002,107.3100988199186,108.683,-7.5473553412,88.41489998028929,27.5980065,0.48638779279999994,0.01166022263161892,0.33508788,-0.5468345078,0.0023674263781857927,0.63073087,-0.5541167577999999,0.0013258322434846507,0.6131035,0.3693994434000001,0.005970599815292022,0.24333126000000002,0.17453292,0.0,0.0,-17.011413540000003,31.359761761484382,29.389954,-49.38595582,4.211861901586396,52.522278,9.273681627200002,27.806947450672354,17.07916229
1.420737980895E9,walking,-0.6860479646000001,8.63105434397644,15.162963600000001,9.96643522004,24.658085144568002,19.99928284,-0.3369915777840001,16.493133009834693,22.663513,-0.019604493240000066,1.3268913999832963,4.8492432,-0.12229309300000005,1.5497076070118048,5.5638124,-0.20138549852800003,1.4217623856311776,4.3579102,0.1502662686000001,12.753509418583176,15.8486883,0.9143075175999996,26.126875170507383,19.722611,0.5640927872,16.213735858285734,21.759424000000003,-1.1120726501000002,2.772064758685823,4.4628974999999995,9.41065006,0.09284743205149634,0.8673354999999994,-0.8253442920000004,2.943407362111567,4.5879371,103.12362965999999,85.77467976245208,31.164460000000005,-95.14982948000001,108.37918747170455,107.83633,-6.5927038386,96.66002355199174,26.3909845,0.4790691910000002,0.012242174563300913,0.32452979,-0.5465977413999997,0.001844018175988547,0.6164155,-0.55588952,0.001377764868421012,0.59708154,0.37727394999999986,0.005326681007192281,0.22151496000000004,0.17453292,0.0,0.0,-18.624206560000008,31.731491884738126,29.389954,-50.14114373999998,3.177698128548731,52.522278,8.288848822400002,29.09669255133544,16.74804629
1.420737981657E9,walking,-0.3469403034000001,5.588299193499303,8.724060099999999,9.734456196,21.74130777385102,17.43383815,0.36388487763399974,8.108545973010932,13.401489399999999,-0.0854858423600001,1.6416506242489874,5.4057312,-0.17698059519999998,1.792008799708696,5.685577500000001,-0.085131835288,1.9146495132110068,4.6772765,0.49138401831999984,11.031141364869729,13.4322,0.33707817740000023,20.996768737230138,17.190097,0.9581684333999999,11.749868286493072,12.76885,-0.871302652072,2.9352396789212722,4.6999337,9.41884087,0.09243930073101853,0.8958899999999996,-0.5516786030459999,3.4950821214852428,5.092089,106.38579528,118.96615692298927,35.39932,-93.49778991999997,128.75264659531163,109.024155,-5.16615158672,102.20068876735908,27.794418999999998,0.4505808813999998,0.016460460463537815,0.36921215999999996,-0.5541621538,0.0019160221983723627,0.62980247,-0.5710627704,0.002473818490092959,0.63073003,0.37357797739999987,0.0038517188281707417,0.18875170000000002,0.17453292,0.0,0.0,-18.173950259999998,44.98299062704064,29.219055,-51.611053340000005,0.7832040113419843,53.36914,4.634094235999999,27.484537333240542,17.0806883
1.42073798242E9,walking,-0.6097808823999997,9.652401787620754,14.056091499999999,9.683647120000003,24.43593275128161,18.82099915,-0.27475676676599997,16.964527243356873,26.3048853,-0.22145691074,1.477149253415922,5.482635500000001,-0.008880623079999901,1.6850742042321014,5.3865052,0.035757441259999904,1.6260389315735422,4.3867493,0.09539991679999979,15.20498009161808,15.25266,0.09716539660999982,22.150247782160704,18.419303999999997,0.2835489351999999,17.299482183971094,25.793801000000002,-0.7987054976000002,2.982888787184218,4.5200396000000005,9.399908209999998,0.08514432470701112,0.8954139999999988,-0.7727744777999999,3.643193977409821,4.9658019,98.11052941999998,90.06047111433847,35.10445999999999,-94.80976172000001,133.83544259253927,109.024155,-4.729105709999999,103.54440231984358,26.682169000000002,0.4926188851999999,0.013926253981805498,0.33210427000000003,-0.5305776724000001,0.0015987511867298467,0.6208681,-0.5330944075999998,0.0017431277691654075,0.58099264,0.4102671923999999,0.006512637848417565,0.24134305,0.17453292,0.0,0.0,-14.896972580000003,37.39432750693153,24.786377,-52.35968022000001,1.052593579027807,53.87726,2.0573730480000023,47.04377903922092,22.0550535
1.420737983178E9,walking,-0.4621502610799999,9.078257001578244,15.346252400000001,9.839394823399996,30.47799655980078,20.4396515,-0.36208068659999987,20.171906032449016,26.757751,0.016989136160000015,1.8530608257060042,5.7603454,-0.05423278975999992,1.3388448390953918,5.3213501999999995,-0.09316406620000003,1.8341813031239538,4.836425800000001,0.24584434479999967,13.18161555011797,16.0556825,0.35323777388000005,27.781382423807234,20.318395,0.410263683024,19.840608122364504,26.793255000000002,-0.7134657280000001,2.6205234607044536,4.4113243,9.43430999,0.08169863730059676,0.825151,-0.9047150708799997,3.2535307464088397,4.9495525,98.8682402,71.39080519388206,26.39688000000001,-95.54935647999999,119.07205753326306,108.73652,-4.218236342,90.88478473795084,26.021780999999997,0.4908290886,0.01242465970868861,0.33068872,-0.5400031945999999,0.0014641089331279688,0.6067716,-0.5304617274,0.001442343012828526,0.58099264,0.40751028800000016,0.005106728209139858,0.22512105,0.17453292,0.0,0.0,-15.8451842,32.75439051355737,24.786377,-50.34790032,4.349391116420141,53.87726,5.579315176000002,60.85196289090866,24.375915499999998
1.420737983938E9,walking,-0.6503900223600002,5.358704726812795,11.0163573,9.972921790600001,30.02033049173551,19.88026428,-0.7145541256999999,16.04038671151109,26.457228999999998,0.019552617419999977,1.6080437912375667,5.67276,0.19818420439999992,1.5246476126752566,5.5253602,-0.10980530389999987,1.8716196436973465,4.9101258,-0.10494965159999993,8.66813977225327,10.913267999999999,0.53743709788,27.880415627667006,19.741832000000002,0.45428237562400026,15.932697431070366,25.408665,-0.4447190247999999,2.292769494400702,4.2921078,9.434943259999999,0.08905059956648205,0.8951669999999989,-0.9676150659600004,3.7591769669653448,5.2687402,96.32366987999998,122.9125885723915,34.165099999999995,-95.89991867999997,137.07640027734803,111.10136,-2.6212835660000002,79.23273014300185,25.29179,0.49724650299999995,0.015330191078820107,0.36190871,-0.5341091984,0.0018207529422759566,0.59476745,-0.5138545628000001,0.0032817180752740004,0.5733842,0.42344406899999976,0.004181521963480255,0.20102546000000004,0.17453292,0.0,0.0,-20.646514879999998,25.784023684100905,29.049683,-48.20050058000001,3.9439108914242897,51.167297,7.522796591999999,18.99094009654039,14.09454301
