@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-7

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X numeric
@attribute TYPE_ACCELEROMETER_Y numeric
@attribute TYPE_ACCELEROMETER_Z numeric
@attribute TYPE_GYROSCOPE_X numeric
@attribute TYPE_GYROSCOPE_Y numeric
@attribute TYPE_GYROSCOPE_Z numeric

@data
walking,-2.461472,13.528244,1.629623,0.019531,-0.952667,-0.301041
walking,-1.802109,15.189743,1.746262,0.420074,-0.357727,-0.265793
walking,-1.997299,14.508957,2.936447,0.420074,-0.357727,-0.265793
walking,-1.475998,12.314255,0.925034,2.497559,0.223328,-1.31041
walking,1.123367,10.995529,-2.438431,2.497559,0.223328,-1.31041
walking,4.017899,13.43541,-3.126358,2.809448,-0.041565,-1.903214
walking,5.8246,16.884567,2.69603,2.736816,-0.457062,-1.862625
walking,3.498978,16.675095,1.831955,2.772064,-0.137695,-1.768631
walking,1.413773,14.301865,1.001205,2.958984,-0.635437,-1.618027
walking,2.577774,14.842209,-0.267532,2.199554,-0.687775,-1.158737
walking,0.702042,16.318039,-0.89595,1.262817,0.099426,-0.837235
walking,1.720841,14.239975,1.858139,1.511688,0.11972,-1.456741
walking,2.727737,8.148605,4.009995,1.248932,0.70398,-2.243942
walking,1.785111,7.155991,2.098557,1.491394,1.022278,-2.219376
walking,0.130753,3.725876,1.246384,1.299133,0.966736,-2.176651
walking,1.658951,2.288132,-0.617447,1.012878,1.244446,-1.808151
walking,0.761551,-0.48262,0.394211,0.068665,1.776367,-1.171555
walking,0.009354,-0.632584,0.670334,0.068665,1.776367,-1.171555
walking,0.078384,-0.465958,0.917892,-0.752716,1.93338,-0.368332
walking,0.325943,-1.194351,0.218063,-0.752716,1.93338,-0.368332
walking,0.654434,-1.234818,-1.467239,-1.573029,1.16861,0.61113
walking,-1.525986,3.273605,-2.23848,-1.573029,1.16861,0.61113
walking,-2.873276,15.258774,-2.136124,-0.633087,2.565704,1.718765
walking,-9.671616,19.5,-19.65982,0.368805,1.359802,-0.119461
walking,-4.879929,17.408249,-11.92659,0.368805,1.359802,-0.119461
walking,-0.021591,5.980087,-2.326553,0.737305,-0.756134,-1.625504
walking,2.74678,6.111008,-4.297501,0.676422,1.725098,-0.649246
walking,-1.371262,11.614426,-6.501724,0.676422,1.725098,-0.649246
walking,-4.037277,19.5,-6.577896,0.686035,0.376068,0.019394
walking,-3.834946,14.830307,9.137314,0.610199,-1.204742,-0.188889
walking,5.698441,-0.511185,-0.70314,0.833435,-2.603973,-0.299973
walking,5.036697,-0.061295,-2.086136,-1.879578,0.179535,0.921951
walking,3.313309,5.663498,6.892624,-3.492432,-0.83197,1.85228
walking,-0.062057,17.765305,11.698593,-3.492432,-0.83197,1.85228
walking,-5.8535,18.022385,3.424423,-3.054504,-3.281158,1.878983
walking,0.935318,10.80986,2.676987,-1.6008,-1.712097,1.479507
walking,0.687759,8.093857,1.493942,-1.677704,-0.242371,1.698471
walking,1.370926,10.10051,4.576523,-1.759949,-0.755066,2.00502
walking,0.578262,12.102402,4.826462,-2.125244,-0.101379,2.07338
walking,-0.416733,10.545639,0.234726,-1.683044,0.487152,1.756149
walking,-0.702377,8.139084,-1.769547,-0.990906,0.26712,1.221024
walking,-0.190598,7.28215,-0.562698,-0.870209,-0.927033,0.769211
walking,1.030533,6.18956,1.165451,-0.956726,-1.134247,0.619675
walking,0.62587,6.618027,-1.538651,-1.127625,-0.226349,0.776688
walking,-1.437912,6.113388,1.122604,-1.229096,-0.2146,0.779892
walking,-1.223679,6.934616,0.472763,-1.285706,-0.549988,0.716873
walking,-0.240585,10.274277,-1.069717,-1.089172,-1.054138,0.553452
walking,0.161697,11.51683,2.334213,-1.007996,-1.376709,0.585495
walking,-2.135361,11.883408,2.484177,-0.522003,-0.981506,0.643173
walking,-4.018234,12.288071,0.039536,-0.101166,-0.332092,0.648514
walking,-4.051559,12.949814,-0.500809,-0.163116,0.035339,0.352646
walking,-2.670944,12.657028,-0.06282,0.11673,-1.101135,-0.339493
walking,-2.354355,14.149521,1.358261,0.475616,-0.599121,-0.383286
walking,-1.714035,14.837448,2.134262,0.475616,-0.599121,-0.383286
walking,-0.8452,12.297592,1.127365,2.732544,-0.521149,-1.364883
walking,1.639908,13.590134,-1.774307,2.810516,-0.279755,-2.074112
walking,4.853409,14.278061,-1.253006,2.749634,-0.474152,-2.082657
walking,6.148331,16.477524,1.760544,2.749634,-0.474152,-2.082657
walking,3.689407,17.170212,1.870041,2.878876,-0.81488,-1.801743
walking,1.875565,15.503952,0.651291,2.878876,-0.81488,-1.801743
walking,1.813675,15.384933,-1.467239,1.256409,0.338684,-0.823349
walking,1.963638,16.589401,-1.272049,1.256409,0.338684,-0.823349
walking,1.016251,12.702255,1.853378,1.663361,0.666595,-1.960892
walking,2.346878,8.343796,3.222092,1.304474,0.467926,-2.374252
walking,-0.112045,5.304062,5.333481,1.243591,0.646301,-2.423386
walking,0.154556,4.004379,0.160934,1.222229,1.500794,-2.286667
walking,1.808914,1.76445,-0.134232,1.103668,1.953674,-1.700272
walking,1.068619,0.171982,-0.431778,0.695648,2.195068,-1.444992
walking,0.302139,-0.325516,1.015488,-0.298767,2.036987,-0.835098
walking,0.62587,-0.913467,0.058578,-0.298767,2.036987,-0.835098
walking,0.787735,-1.929886,-0.934036,-1.296387,1.471954,-0.055374
walking,0.394974,-1.413345,-1.814774,-1.296387,1.471954,-0.055374
walking,-1.437912,3.856796,-1.686234,-1.968231,1.074616,0.532089
walking,-1.918747,19.5,-2.909744,-0.198364,2.812439,1.528641
walking,-11.342636,19.5,-19.181961,-0.198364,2.812439,1.528641
walking,-4.022995,15.373032,-13.676163,0.794983,-0.71875,-1.552872
walking,1.549454,5.170761,-3.385819,0.794983,-0.71875,-1.552872
walking,1.578018,7.767746,-5.087784,0.614471,1.234833,-1.176895
walking,-4.722824,14.587509,-6.249405,0.821686,0.361115,-0.01799
walking,-8.086288,19.5,-4.847366,0.821686,0.361115,-0.01799
walking,-0.402451,9.748215,11.027329,0.769348,-2.954315,-0.599045
walking,7.862198,-2.494034,-4.366531,0.769348,-2.954315,-0.599045
walking,6.831497,-0.332657,-3.969009,-0.452576,-1.511292,-0.491165
walking,2.918167,7.194077,6.749802,-1.708679,1.032959,0.999924
walking,1.082901,19.5,11.739059,-3.512726,-1.843475,1.630112
walking,-6.136765,16.296616,2.565109,-2.951965,-4.318298,1.746536
walking,1.739883,10.312363,3.169724,-1.528168,-1.578583,1.435715
walking,-0.01207,7.432114,0.753647,-1.905212,-1.266693,1.972977
walking,0.94722,9.310226,4.245651,-2.337799,-0.538239,2.223984
walking,1.508987,12.002426,6.640305,-2.337799,-0.538239,2.223984
walking,-2.240097,10.969345,1.374924,-1.111603,0.035339,1.44426
walking,-1.623581,9.245956,-2.540787,-1.111603,0.035339,1.44426
walking,0.302139,8.029587,0.796494,-0.872345,-0.869354,0.904861
walking,0.487808,6.770371,0.748886,-0.872345,-0.869354,0.904861
walking,0.118851,6.149094,-0.31514,-1.228027,-0.264801,0.829025
walking,-1.29509,5.937241,-1.326798,-1.486511,-0.649323,0.669876
walking,-1.685471,6.727524,1.339218,-1.486511,-0.649323,0.669876
walking,-0.728561,8.658005,-0.162796,-1.16394,-0.846924,0.427414
walking,0.030777,9.793442,-1.229202,-1.16394,-0.846924,0.427414
walking,0.763931,11.159775,1.815292,-1.074219,-1.576447,0.513931
walking,-2.059189,10.764633,2.662705,-0.501709,-1.566834,0.597244
walking,-4.425278,10.895554,0.606064,0.046234,-0.249847,0.637833
walking,-4.539536,12.204758,-0.503189,-0.131073,0.523468,0.425278
walking,-2.604294,12.823654,-1.391068,-0.090485,-0.66214,-0.070328
walking,-2.173447,13.190231,0.856003,0.203247,-1.158814,-0.397171
walking,-2.168686,15.48967,1.691513,0.951996,-0.429291,-0.501846
walking,-1.268906,13.809128,2.203293,2.127991,-0.425018,-0.830826
walking,-0.288193,12.685593,1.277329,2.127991,-0.425018,-0.830826
walking,2.42067,13.135483,-1.817154,2.650299,-0.42395,-1.963028
walking,7.514664,16.232346,-0.208023,2.650299,-0.42395,-1.963028
walking,6.329239,17.343979,2.646042,2.586212,-0.544647,-1.702408
walking,2.413528,14.816025,1.693893,2.358704,-0.734772,-1.613754
walking,1.028153,14.185226,0.734604,2.358704,-0.734772,-1.613754
walking,1.720841,15.689621,-3.131119,1.643066,0.46579,-0.779556
walking,2.851517,13.809128,-2.619339,1.643066,0.46579,-0.779556
walking,2.775345,11.828659,3.626755,1.50528,-0.488037,-1.630844
walking,1.777969,7.205978,3.567246,1.225433,0.903717,-2.122177
walking,0.090286,6.32048,0.675095,1.225433,0.903717,-2.122177
walking,0.016495,2.771347,2.236618,1.039581,1.112,-1.988663
walking,0.997208,0.848007,0.037155,0.86441,1.516815,-1.513351
walking,0.980545,-0.853958,-0.12233,-0.039215,1.822296,-0.882095
walking,0.978165,-0.237442,0.820297,-0.513458,1.912018,-0.49437
walking,1.318558,-0.925369,1.196396,-0.513458,1.912018,-0.49437
walking,1.209061,-0.768265,-1.038773,-1.104126,1.319214,0.209518
walking,-0.711899,1.426437,-2.564591,-1.104126,1.319214,0.209518
walking,-3.016098,7.724899,-3.090653,-1.490784,1.742188,1.09285
walking,-5.53215,19.5,-17.091995,-1.490784,1.742188,1.09285
walking,-9.002731,19.5,-9.579544,0.331421,2.291199,0.676285
walking,-2.582871,8.712753,-7.746658,0.996857,0.031067,-1.838059
walking,3.408524,4.949387,-2.885941,0.996857,0.031067,-1.838059
walking,0.880569,7.098862,-5.154434,0.827026,2.557159,-1.107468
walking,-2.96611,15.741989,-7.613358,0.494843,1.217743,-0.232681
walking,-2.547165,18.427048,-2.24086,0.869751,-0.101379,0.195633
walking,5.281876,9.667282,8.266098,0.354919,-1.310486,-0.003036
walking,5.774612,0.407639,-4.049942,0.103912,-3.062195,-0.455917
walking,2.913406,1.228867,1.889084,-0.729218,-0.984711,-0.003036
walking,2.251663,10.902695,7.449631,-3.540497,-2.465118,1.781784
walking,-1.74736,19.193527,7.930466,-3.540497,-2.465118,1.781784
walking,-3.839706,13.706772,3.812424,-1.578369,-0.776428,1.600205
walking,0.268814,10.336166,2.18425,-1.699066,-0.38443,1.683518
walking,-1.03801,8.403305,1.567734,-1.699066,-0.38443,1.683518
walking,1.194778,10.883652,3.755295,-1.994934,-0.682434,1.952683
walking,0.973404,12.228561,4.388474,-1.569824,0.33548,1.709152
walking,-1.199875,10.157639,-0.974503,-1.569824,0.33548,1.709152
walking,-0.352463,8.189072,-1.690994,-0.705719,-0.825562,0.893112
walking,0.549698,7.075058,-1.272049,-0.705719,-0.825562,0.893112
walking,1.040054,5.715866,2.003342,-1.068878,-0.415405,0.783096
walking,0.30928,6.008652,-0.967361,-1.068878,-0.415405,0.783096
walking,-1.411728,5.756332,1.558212,-1.293182,-0.27121,0.768143
walking,-1.249863,7.420212,-0.022354,-1.283569,-0.397247,0.712601
walking,-0.792831,8.957932,-0.824539,-1.265411,-0.467743,0.588699
walking,0.24025,10.445663,0.484665,-1.253662,-1.211151,0.522476
walking,0.404495,11.290695,1.8629,-0.868073,-1.592468,0.603653
walking,-2.349594,10.995529,1.553452,-0.177002,-0.84906,0.644241
walking,-4.396713,11.650131,-0.043777,-0.227203,-0.198578,0.268265
walking,-3.549301,13.18071,-0.296097,-0.01358,-0.968689,-0.162186
walking,-3.101791,13.6306,1.117844,0.196838,-1.04773,-0.297836
walking,-2.737595,15.732468,1.429672,0.196838,-1.04773,-0.297836
walking,-2.037766,14.777939,3.229233,1.4711,-0.224213,-0.793442
walking,-1.192734,12.035751,0.12999,1.4711,-0.224213,-0.793442
walking,1.199539,12.980759,-1.91713,2.792358,-0.208191,-1.947006
walking,4.627274,13.997177,-1.845718,2.792358,-0.208191,-1.947006
walking,5.910294,17.103561,1.465378,2.721863,-0.122742,-1.722702
walking,3.218094,17.132126,2.527023,2.721863,-0.122742,-1.722702
walking,1.20668,14.051926,2.089035,2.610779,-0.512604,-1.785721
walking,0.856766,13.940048,-0.912613,1.929321,-0.25412,-1.284775
walking,1.84462,16.865524,-2.512222,1.127167,0.863129,-0.821213
walking,1.006729,14.047165,2.884079,1.590729,-0.034088,-1.399063
walking,2.080277,7.841538,2.796005,1.029968,1.06073,-2.153153
walking,2.144547,6.310959,2.077133,1.21048,1.266876,-2.162766
walking,0.24025,3.316452,2.160446,1.21048,1.223084,-2.186264
walking,1.547073,1.690659,0.670334,0.562134,1.935516,-1.464218
walking,1.532791,-0.35408,-0.979263,0.562134,1.935516,-1.464218
walking,0.273575,-0.775406,0.26329,-0.405579,1.70694,-0.724014
walking,0.390213,-0.501663,1.113083,-0.405579,1.70694,-0.724014
walking,1.00911,-0.830154,0.020493,-0.991974,1.663147,0.109116
walking,0.94484,0.014877,-1.85286,-0.991974,1.663147,0.109116
walking,-1.525986,4.225754,-2.162308,-1.425629,1.250855,0.510727
walking,-2.908981,19.02214,-3.752396,0.06546,3.086945,1.255203
walking,-11.716354,19.5,-18.672562,0.06546,3.086945,1.255203
walking,-5.363144,15.180222,-9.924698,0.281219,0.799042,-0.70372
walking,-0.5905,6.327622,-5.38295,0.804596,1.380096,-1.42363
walking,1.435196,5.694443,-4.766434,0.804596,1.380096,-1.42363
walking,-1.545029,9.495895,-5.966141,0.424347,2.004944,-0.784897
walking,-3.097031,14.935043,-6.368424,0.470276,0.408112,-0.133347
walking,-1.495041,19.5,1.722458,0.463867,-0.407928,0.213791
walking,5.610367,6.775131,0.896469,0.350647,-2.072052,0.119797
walking,4.741531,1.017014,-4.416519,-0.248566,-1.983398,-0.439896
walking,2.196915,2.050095,6.03569,-2.704163,-0.672821,1.364151
walking,2.577774,11.709641,7.159226,-2.704163,-0.672821,1.364151
walking,-2.763779,17.99144,5.359665,-2.001343,-2.887024,1.677109
walking,-2.813767,14.378037,5.340622,-2.001343,-2.887024,1.677109
walking,-0.795212,10.007675,2.436569,-1.694794,-0.689911,1.680313
walking,-0.150131,9.286423,1.758164,-1.960754,-0.547852,2.028519
walking,1.830338,10.855087,2.412766,-1.960754,-0.547852,2.028519
walking,0.43306,11.031235,3.057846,-1.507874,-0.171875,1.638657
walking,-0.138229,9.107895,-0.657913,-1.507874,-0.171875,1.638657
walking,0.066483,7.579697,-1.095902,-0.75058,-1.230377,0.970017
walking,-0.162033,6.011032,0.848862,-0.75058,-1.230377,0.970017
walking,0.106949,6.582321,1.182114,-0.906525,-1.154541,0.873886
walking,-1.128464,6.244309,-0.914993,-1.17569,-0.2883,0.878159
walking,-1.99968,5.977707,1.122604,-1.380768,-0.47522,0.715805
walking,-2.023483,7.465439,-0.369888,-1.374359,-0.400452,0.57695
walking,-0.131088,9.817246,-1.652908,-1.338043,-0.337433,0.454117
walking,1.085281,11.31926,0.210922,-1.193848,-1.510223,0.387894
walking,0.164078,11.569199,2.684128,0.039825,-0.652527,0.597244
walking,-3.318405,11.345444,1.489182,0.010986,0.380341,0.578018
walking,-5.613083,11.847702,-0.681717,-0.149231,-0.376953,0.11232
walking,-3.527878,13.494919,0.706039,-0.149231,-0.376953,0.11232
walking,-2.839951,14.316147,0.537033,0.378418,-0.759338,-0.3694
walking,-2.282944,15.377792,2.039047,0.686035,-0.221008,-0.578751
walking,-2.306747,13.921005,2.193771,0.686035,-0.221008,-0.578751
walking,-0.043015,12.521347,-1.395828,2.649231,-0.016998,-1.65007
walking,2.687271,13.223557,-1.767166,2.649231,-0.016998,-1.65007
walking,6.891007,16.046677,0.658432,2.733612,-0.369476,-1.692795
walking,6.329239,18.18663,2.053329,2.733612,-0.369476,-1.692795
walking,2.263565,14.994553,0.77269,2.634277,-0.845856,-1.359543
walking,1.530411,14.104294,0.584641,2.634277,-0.845856,-1.359543
walking,2.699173,15.930038,-1.995682,1.641998,0.039612,-0.706924
walking,0.659195,14.397079,0.434677,1.514893,0.485016,-0.865006
walking,2.208817,10.440903,4.195664,1.625977,0.199829,-2.051682
walking,0.663956,6.332382,2.298508,1.482849,0.4487,-2.179855
walking,-0.352463,4.499497,3.812424,1.096191,1.249786,-1.968369
walking,0.04744,2.314316,0.25853,1.096191,1.249786,-1.968369
walking,1.409012,0.564743,0.641769,0.59845,2.244202,-1.263413
walking,0.847244,-0.070816,0.727463,0.110321,2.217499,-1.009201
walking,1.247147,-0.296951,0.32518,0.110321,2.217499,-1.009201
walking,1.428055,-1.434769,-0.277054,-0.383148,2.050873,-0.729355
walking,0.880569,-1.149124,-1.445816,-1.472626,1.215607,0.100571
walking,-1.128464,1.366928,-2.17897,-1.472626,1.215607,0.100571
walking,-3.08989,9.369736,-0.89357,-1.739655,1.482636,1.182571
walking,-4.934677,19.5,-18.829666,0.153046,1.686646,0.369736
walking,-6.674728,19.5,-8.410782,0.153046,1.686646,0.369736
walking,-2.342453,8.68895,-5.180618,0.635834,-0.778564,-1.321091
walking,1.732742,5.235031,-5.147293,0.939178,0.841766,-1.515488
walking,-0.918991,7.715378,-5.782852,0.806732,2.519775,-0.913071
walking,-4.049179,17.336838,-8.555985,0.442505,0.706116,-0.229477
walking,-3.763535,19.5,-0.155655,0.632629,-0.459198,-0.041489
walking,6.260208,10.314743,4.847885,0.211792,-1.310486,-0.233749
walking,6.97908,-0.425491,-5.89473,-0.354309,-0.199646,0.155045
walking,2.470657,-1.291946,3.588669,-0.354309,-0.199646,0.155045
walking,1.211441,9.71727,6.104721,-2.446747,0.360046,1.231705
walking,-1.780685,19.5,8.539841,-2.572784,-3.744721,1.656815
walking,-3.911118,14.894577,4.397995,-2.572784,-3.744721,1.656815
walking,1.504227,10.695602,2.546066,-1.716156,-0.485901,1.600205
walking,-0.795212,8.508041,1.572495,-1.716156,-0.485901,1.600205
walking,1.361404,10.581345,2.793625,-2.030182,-0.01593,2.117172
walking,1.006729,11.788193,3.98143,-2.030182,-0.01593,2.117172
walking,-1.142746,9.905319,0.415634,-1.687317,0.286346,1.77858
walking,0.071243,8.277145,-1.740982,-0.763397,-0.635437,0.981766
walking,0.728226,7.167893,-0.243729,-0.763397,-0.635437,0.981766
walking,0.649673,5.99437,0.57988,-0.796509,-0.980438,0.731827
walking,0.202164,5.872971,-1.476761,-1.150055,-0.490173,0.698715
walking,-0.723801,5.54686,1.134506,-1.31134,-0.284027,0.685898
walking,-1.083237,7.053635,0.52037,-1.31134,-0.436768,0.622879
walking,-0.083481,8.955551,0.215683,-1.234436,-0.136627,0.493637
walking,0.24025,10.131454,-1.286331,-1.310272,-0.972961,0.397507
walking,1.535172,10.988388,2.060471,-1.098785,-1.882996,0.48082
walking,-2.328171,10.476608,2.600815,-0.415192,-1.354279,0.561996
walking,-4.577622,11.764389,0.232346,-0.024261,-0.143036,0.592972
walking,-3.934921,13.133102,-0.422256,-0.336151,0.223328,0.305649
walking,-2.135361,13.790085,0.422775,-0.201569,-1.119293,-0.119461
walking,-2.749497,15.4254,1.896225,0.019531,-1.337189,-0.327744
walking,-2.985153,15.661057,2.546066,0.271606,-0.642914,-0.134415
walking,-2.806625,13.768662,2.7603,0.738373,0.0065,-0.373673
walking,-0.500046,11.569199,-1.474381,1.961365,0.277802,-1.05513
walking,3.270462,12.697495,-1.645767,2.533875,0.270325,-1.826309
walking,6.27211,16.12999,0.437058,2.793427,-0.443176,-1.826309
walking,5.619888,18.238998,2.18187,2.873535,-0.313934,-1.637253
walking,2.018387,14.666061,0.917892,2.969666,-0.135559,-1.656479
walking,2.951492,13.640121,0.746506,2.569122,-0.707001,-1.177963
walking,3.327591,15.851486,-2.538406,1.604614,-0.277618,-0.572342
walking,2.03743,15.161179,-0.048538,1.479645,-0.338501,-0.98143
walking,1.925552,10.336166,3.814804,1.396332,-0.139832,-2.112564
walking,2.477799,6.687058,4.421799,1.420898,1.000916,-2.361435
walking,-0.300095,4.197189,1.189255,1.536255,1.037231,-2.283463
walking,0.668716,2.638046,0.446579,1.327972,1.36087,-1.976914
walking,1.347122,0.407639,-0.760269,0.992584,1.720825,-1.582779
walking,0.085526,-0.61116,-0.469864,0.488434,1.824432,-1.312546
walking,0.718704,-0.051773,0.64653,-0.102234,1.779572,-0.978226
walking,0.768692,-1.199112,0.348984,-0.565796,1.832977,-0.628952
walking,1.194778,-1.175308,-1.974258,-0.874481,1.72937,-0.207047
walking,-0.947556,1.683518,-2.083756,-1.361542,1.396118,0.271469
walking,-2.747116,9.52684,-0.886429,-1.970367,0.949646,0.66774
walking,-5.332199,19.5,-19.65982,-1.438446,1.994263,1.229569
walking,-7.234116,19.5,-6.370804,0.119934,2.112824,0.143295
walking,-2.913742,8.812729,-6.256546,0.461731,-0.73584,-1.299728
walking,0.580643,5.41832,-5.356766,1.021423,0.723206,-1.418289
walking,-1.759262,6.665634,-5.956619,0.731964,2.244202,-0.810532
walking,-3.28746,14.889816,-6.811173,0.397644,0.906921,-0.251907
walking,-1.694992,18.44133,-2.645523,0.299377,-0.18042,-0.022263
walking,2.437332,17.748642,5.769089,-0.151367,-1.040253,-0.043625
walking,6.636307,0.495712,-2.200394,0.68924,-2.837891,-0.291428
walking,4.165482,-0.970596,-0.041397,-0.366058,-0.607666,-0.271133
walking,3.494217,5.944382,7.6353,-1.91803,0.316254,0.869614
walking,1.480423,15.544418,8.682663,-3.207245,-1.556152,1.646133
walking,-4.615707,19.369675,4.262314,-2.988281,-3.306793,1.849075
walking,-0.295334,11.731064,5.695297,-1.985321,-2.042145,1.437851
walking,-0.152512,8.7556,1.567734,-1.627502,-0.528626,1.643997
walking,1.218582,10.843185,2.205673,-1.625366,-0.67923,1.984726
walking,1.14003,11.290695,3.067368,-2.07077,0.120789,1.9655
walking,-0.311996,9.676804,0.337082,-1.658478,0.208374,1.650406
walking,0.440201,8.265244,-0.550797,-1.087036,-0.187897,1.320358
walking,0.087906,7.196457,0.187119,-0.743103,-0.952667,1.0074
walking,0.080765,6.44426,1.144028,-0.753784,-1.054138,0.76387
walking,-0.72142,6.441879,-2.536026,-0.949249,-0.413269,0.807663
walking,-1.368881,5.834885,1.189255,-1.194916,-0.604462,0.683762
walking,-1.378403,6.810837,1.177353,-1.229096,-0.694183,0.528885
walking,-0.616684,9.112656,-0.738846,-1.169281,-0.222076,0.439163
walking,-0.338181,10.2957,-1.21254,-1.179962,-1.052002,0.381485
walking,0.985306,10.914597,2.555588,-0.956726,-1.897949,0.433823
walking,-1.771164,10.788437,2.155685,-0.267792,-1.259216,0.525681
walking,-4.325302,11.490646,0.087143,0.018463,-0.206055,0.625015
walking,-3.882553,13.261642,-0.717423,-0.279541,0.027863,0.431686
walking,-2.951828,12.968857,-1.207779,-0.151367,-1.042389,-0.026535
walking,-3.399338,13.216415,0.620346,-0.007172,-1.339325,-0.324539
walking,-3.168442,14.635117,1.141647,0.284424,-0.967621,-0.248703
walking,-2.366257,12.53801,4.209946,0.84198,-0.417542,-0.341629
walking,-0.621445,11.800095,-1.27919,2.224121,-0.115265,-0.803055
walking,1.508987,15.015976,-2.245621,3.009186,0.200897,-1.531509
walking,7.736038,16.803635,0.90123,2.670593,-0.32782,-2.24501
walking,6.291153,17.770065,2.136643,2.663117,-0.349182,-1.906418
walking,1.91127,15.015976,1.767685,2.707977,-0.238098,-1.892532
walking,1.880325,14.627975,1.355881,2.271118,-0.586304,-1.57637
walking,2.054092,17.063095,-0.89357,1.23291,0.383545,-0.936569
walking,-0.402451,14.599411,1.560593,1.369629,0.049225,-1.557144
walking,2.756302,9.724411,4.586044,1.28418,0.517059,-2.358231
walking,2.287369,7.160751,2.372299,1.525574,1.506134,-2.298416
walking,0.006973,4.847031,0.817917,1.48819,1.1857,-2.221512
walking,1.923172,3.30217,-0.450821,1.064148,1.584106,-1.972641
walking,1.549454,0.188644,0.039536,0.657196,2.05835,-1.606278
walking,0.813919,-0.523087,0.64653,0.236359,2.066895,-1.300797
walking,0.537796,-0.60878,0.760788,-0.219727,1.873566,-0.971817
walking,0.606827,-1.939407,-0.83168,-0.589294,1.964356,-0.621475
walking,0.768692,-1.051529,-1.324417,-1.030426,1.76355,-0.151505
walking,-0.414352,2.642807,-1.679092,-1.505737,1.216675,0.489365
walking,-2.701889,12.259506,-0.51033,-1.815491,1.034027,0.992447
walking,-6.389084,19.5,-19.65982,-0.952454,2.28479,1.50621
walking,-6.529526,19.5,-7.56575,0.476685,-0.589508,-1.283707
walking,-1.302231,9.645859,-4.93306,0.476685,-0.589508,-1.283707
walking,0.963882,6.496628,-5.892349,0.833435,0.496765,-1.368088
walking,-2.673325,5.573044,-5.525772,0.511932,1.907745,-0.94191
walking,-3.877792,11.531113,-4.818802,0.124207,-0.312866,-0.16539
walking,-3.634995,16.717941,-2.124222,0.124207,-0.312866,-0.16539
walking,-1.330795,19.5,6.373703,0.862274,-2.605042,-0.209183
walking,7.816971,0.002975,-1.114945,0.862274,-2.605042,-0.209183
walking,5.865067,-1.50618,-1.774307,-0.264587,-0.948395,-0.578751
walking,4.612991,3.333115,6.742661,-1.463013,0.512787,0.638901
walking,2.439713,14.08049,8.546982,-2.990418,-1.198334,1.673904
walking,-5.089401,19.5,2.979294,-3.267059,-3.526825,1.975113
walking,-1.768784,13.206894,6.971176,-1.928711,-3.243774,1.357742
walking,-0.71666,8.572311,1.934311,-1.689453,-0.516876,1.414352
walking,1.00911,9.024582,1.948593,-1.440582,-0.251984,1.676041
walking,1.720841,10.55278,3.288742,-1.77063,0.118652,1.809555
walking,-0.245346,10.521835,1.931931,-1.77063,0.118652,1.809555
walking,0.3069,7.772507,-0.129471,-0.745239,-0.779633,1.190048
walking,0.466385,6.915573,0.425156,-0.75592,-0.624756,0.753189
walking,0.361649,6.220505,0.798874,-1.096649,-0.453857,0.79805
walking,-0.899948,5.984848,-0.215164,-1.096649,-0.453857,0.79805
walking,-1.818771,6.841782,0.870285,-1.387177,-0.727295,0.694443
walking,-0.947556,8.760361,-0.193741,-1.272888,-0.763611,0.517136
walking,-0.052536,10.200485,-1.114945,-1.027222,-1.420502,0.505386
walking,0.737747,10.93602,1.141647,-1.027222,-1.420502,0.505386
walking,-1.74498,11.155014,1.789108,-0.041351,-0.686707,0.549179
walking,-4.089645,11.454941,0.377548,-0.041351,-0.686707,0.549179
walking,-4.718063,11.931015,-0.146133,-0.184479,-0.065063,0.33876
walking,-2.856613,12.835556,-1.429153,-0.071259,-0.62262,0.008713
walking,-2.804245,13.092636,0.563217,0.210724,-0.985779,-0.140823
walking,-2.7733,14.844589,1.534409,0.210724,-0.985779,-0.140823
walking,-2.099655,12.911728,2.37944,1.755219,-0.119537,-0.714401
walking,-0.371506,12.290451,1.660568,2.501831,0.232941,-1.284775
walking,1.187637,13.323532,-0.843582,2.501831,0.232941,-1.284775
walking,6.536331,15.799118,-0.755508,2.298889,-0.388702,-1.847672
walking,7.307571,17.301132,1.748642,2.298889,-0.388702,-1.847672
walking,3.656082,15.020737,1.101181,2.591553,-0.156921,-1.832718
walking,2.318314,13.959091,0.489426,2.498627,-0.56601,-1.603073
walking,3.108597,16.287094,-1.948074,1.63559,-0.229553,-0.719742
walking,2.387344,14.063828,-4.568863,1.325836,-0.009521,-0.923752
walking,3.303787,12.757004,4.081406,1.735992,-0.721954,-1.818832
walking,0.802017,8.150986,4.219467,1.271362,0.716797,-2.316574
walking,-1.159409,4.697067,1.970017,1.49353,0.858856,-2.316574
walking,0.090286,3.335495,-0.429398,1.512756,1.175018,-1.968369
walking,1.190018,0.683762,-0.63649,1.071625,1.704804,-1.510147
walking,0.742508,-0.746841,-0.505569,0.608063,1.902405,-1.217484
walking,0.787735,-0.306473,0.736984,0.052643,1.84259,-0.858597
walking,1.006729,-1.2491,0.458481,-0.389557,1.937653,-0.5168
