@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
standing,0.44201,0.353611,5.343933,9.725054,0.060072,1.749573,1.194634,0.344637,6.662659,-0.013954,0.012306,0.952759,0.06059,0.050096,1.526337,-0.016441,0.00767,0.661163
standing,0.208567,0.044614,1.073547,9.757117,0.010758,0.568909,1.086423,0.027683,0.873596,0.015707,0.000639,0.104675,-0.010696,0.002367,0.212555,-0.010834,0.000406,0.09079
standing,0.205615,0.045661,1.073547,9.768329,0.006352,0.395142,1.007442,0.00649,0.38324,0.003734,0.00037,0.088654,0.000124,0.001784,0.200806,0.004141,0.000253,0.0737
standing,0.284477,0.025811,0.726013,9.76145,0.005528,0.290405,1.044909,0.014119,0.64032,-0.006841,0.000511,0.123901,-0.000966,0.000807,0.155945,0.003906,0.000172,0.058746
standing,0.309709,0.021357,0.687927,9.749762,0.004621,0.292785,1.172187,0.032582,1.006897,-0.015065,0.000431,0.11322,-0.00495,0.0007,0.124969,0.004601,0.000148,0.054474
standing,0.369266,0.030066,0.780762,9.739241,0.006146,0.5094,1.238576,0.0304,1.209228,0.000412,0.000524,0.10788,-0.01389,0.001304,0.180511,0.000435,0.000256,0.067291
standing,0.347795,0.023539,0.780762,9.743692,0.006104,0.5094,1.179971,0.020912,1.209228,0.003552,0.000391,0.09079,-0.008336,0.001256,0.18158,-0.006583,0.00016,0.061951
standing,0.287738,0.003205,0.297546,9.739312,0.0018,0.330871,1.205322,0.005701,0.409424,-0.006082,0.000064,0.05661,0.003488,0.000194,0.084381,-0.002022,0.000035,0.035248
standing,0.300402,0.003498,0.307068,9.732933,0.001117,0.19281,1.264284,0.00327,0.314209,-0.003903,0.000022,0.02243,-0.000047,0.000188,0.060883,0.002496,0.000028,0.023499
standing,0.33387,0.004039,0.340393,9.729957,0.001637,0.19519,1.294205,0.003977,0.31897,-0.001393,0.000042,0.03418,0.000594,0.000178,0.060883,0.001888,0.000039,0.030975
standing,0.323087,0.005051,0.32135,9.732195,0.001303,0.19281,1.285255,0.004,0.326111,0.002773,0.000043,0.030975,0.000177,0.000338,0.089722,-0.002534,0.000026,0.024567
standing,0.285691,0.005533,0.364197,9.739288,0.00134,0.221374,1.226555,0.005312,0.388,0.003542,0.00007,0.043793,0.00101,0.000467,0.098267,-0.004276,0.000027,0.026703
standing,0.271218,0.00939,0.487976,9.737622,0.001795,0.245178,1.216938,0.00509,0.411804,-0.000774,0.000102,0.043793,-0.004544,0.000809,0.112152,-0.000356,0.000063,0.040588
standing,0.278907,0.013239,0.533203,9.726601,0.001359,0.166626,1.257762,0.005781,0.445129,-0.00433,0.000051,0.030975,-0.004063,0.000883,0.133514,0.001813,0.000073,0.042725
standing,0.329609,0.035645,1.075928,9.723744,0.001372,0.176148,1.276138,0.005924,0.457031,-0.003348,0.000078,0.044861,0.008263,0.002571,0.268097,0.002058,0.000329,0.084381
standing,0.324562,0.034221,1.075928,9.726768,0.00179,0.226135,1.306845,0.006936,0.404663,-0.000165,0.000129,0.046997,0.00696,0.002469,0.268097,-0.00106,0.000338,0.087585
standing,0.264458,0.00993,0.542725,9.733337,0.002533,0.285644,1.272758,0.015933,0.542725,0.007632,0.000151,0.052338,-0.003754,0.000262,0.072632,-0.006935,0.000054,0.036316
standing,0.237227,0.009693,0.549866,9.740978,0.002903,0.285644,1.191826,0.010804,0.542725,-0.00118,0.000349,0.070496,-0.004993,0.000359,0.104675,-0.00042,0.000105,0.041656
standing,0.269362,0.012082,0.478455,9.726434,0.003169,0.245178,1.285231,0.017096,0.599854,-0.014627,0.000139,0.050201,-0.000047,0.000521,0.104675,0.00663,0.000054,0.03418
standing,0.333727,0.006,0.409424,9.706368,0.002541,0.309448,1.432791,0.004817,0.354675,-0.009254,0.0001,0.049133,0.002676,0.000325,0.09613,0.003287,0.000045,0.032043
standing,0.336012,0.002205,0.209473,9.698774,0.001574,0.268982,1.478018,0.002348,0.276123,-0.000261,0.000076,0.035248,0.003008,0.000181,0.067291,-0.001285,0.000021,0.02243
standing,0.307876,0.003235,0.278503,9.701726,0.001271,0.171387,1.456309,0.00375,0.338013,0.003542,0.000055,0.028839,0.000081,0.000217,0.067291,-0.004372,0.000029,0.026703
standing,0.2482,0.005613,0.418945,9.722102,0.001932,0.235656,1.367735,0.018031,0.659363,0.017416,0.000477,0.091858,-0.006883,0.00047,0.121765,-0.007405,0.000032,0.040588
sit_down_chair_1,-0.36446,1.495085,4.772644,9.386541,0.917359,4.513183,0.210589,4.742873,9.226318,0.354941,0.217625,1.404572,0.045882,0.069913,1.554108,-0.243843,0.125745,1.255035
sit_down_chair_1,-2.634167,4.284165,7.69812,5.96959,12.237345,9.250122,-4.802806,19.844599,13.049194,0.615657,0.246833,1.528473,0.108366,0.131281,1.566925,-0.41268,0.160781,1.342621
sit_down_chair_1,-4.673931,0.337636,6.124863,2.213388,2.527431,7.757629,-8.673551,0.931566,10.829239,0.274458,0.213548,1.640625,0.035777,0.074056,1.351166,-0.185182,0.114791,1.316986
sit_down_chair_1,-5.031772,0.066545,5.553574,1.445338,0.138808,1.911438,-8.643701,0.118343,10.036575,0.020012,0.007507,0.339661,-0.011765,0.006171,0.427246,-0.056047,0.004631,0.349274
sitting_chair_1,-5.123012,0.30266,7.281723,1.585922,1.231033,6.236572,-8.425897,0.567367,11.438614,0.001181,0.059652,1.151428,-0.007578,0.02904,1.16745,-0.034567,0.083777,1.239014
sitting_chair_1,-5.321553,2.225674,18.944946,1.222969,1.703222,7.711807,-8.353885,1.220592,11.438614,0.008295,0.065003,1.151428,-0.024785,0.043666,1.415253,0.051939,0.093063,1.239014
sitting_chair_1,-5.332717,2.054477,18.944946,0.790218,0.291252,4.20076,-8.517988,0.918662,11.764725,0.047174,0.013694,0.669708,0.017107,0.027944,0.968781,0.06387,0.015769,0.554352
sitting_chair_1,-5.084902,0.113522,7.188889,0.975357,0.073894,2.018555,-8.608353,0.198811,11.764725,0.030426,0.006835,0.563965,0.023814,0.010128,0.886536,0.044495,0.003506,0.403748
sitting_chair_1,-4.940628,0.006299,5.134628,0.983331,0.013898,0.566528,-8.697974,0.004891,8.886856,0.001427,0.001729,0.191193,-0.001222,0.000225,0.069427,0.004515,0.002729,0.18692
sitting_chair_1,-4.946222,0.006396,5.177475,0.957719,0.011389,0.499878,-8.689547,0.00609,8.870194,-0.010878,0.00122,0.183716,0.001683,0.000228,0.074768,-0.028458,0.000503,0.102539
sitting_chair_1,-4.956648,0.005558,5.177475,0.925131,0.008408,0.499878,-8.691618,0.005236,8.832108,-0.003188,0.000941,0.148468,0.002505,0.000272,0.083313,-0.016089,0.000345,0.102539
sitting_chair_1,-4.939866,0.006402,5.177475,0.862646,0.012313,0.649841,-8.71466,0.00371,8.863052,-0.002515,0.000415,0.095062,-0.001212,0.000328,0.082245,-0.015961,0.000364,0.082245
sitting_chair_1,-4.991449,0.012051,5.206039,0.78507,0.029331,0.83075,-8.680716,0.017837,9.024918,-0.001468,0.000937,0.16983,-0.010739,0.00072,0.149536,-0.020607,0.000543,0.089722
sitting_chair_1,-5.100994,0.014843,5.475021,0.699805,0.02653,0.95929,-8.619374,0.034565,9.063004,-0.008977,0.001398,0.16983,-0.014381,0.000998,0.160217,-0.019849,0.000532,0.10788
sitting_chair_1,-5.228677,0.028793,5.686874,0.789236,0.054134,1.313965,-8.537322,0.033267,9.063004,-0.024037,0.001932,0.245667,-0.012138,0.001039,0.160217,-0.00419,0.002056,0.197601
sitting_chair_1,-5.22582,0.027697,5.686874,0.948221,0.037682,1.147339,-8.524016,0.028093,8.967789,-0.014478,0.003302,0.2948,0.001822,0.002704,0.252075,0.010785,0.003679,0.23819
sitting_chair_1,-5.235032,0.021032,5.641647,1.103278,0.032484,0.773621,-8.509377,0.028252,8.967789,-0.03537,0.004938,0.280914,-0.000026,0.003524,0.265961,-0.035422,0.00504,0.327911
sitting_chair_1,-5.395398,0.018502,5.713059,1.265691,0.04265,1.582947,-8.393191,0.020087,8.863052,-0.038724,0.005661,0.340729,-0.01609,0.003929,0.340729,-0.037814,0.003112,0.247803
sitting_chair_1,-5.477164,0.00866,5.713059,1.244553,0.035788,1.582947,-8.333158,0.010847,8.863052,-0.001062,0.002776,0.340729,-0.008197,0.002722,0.340729,0.00443,0.000365,0.116425
sitting_chair_1,-5.51394,0.006685,5.779709,1.222868,0.007039,0.349915,-8.301689,0.005766,8.510757,-0.009692,0.00036,0.111084,-0.005965,0.000263,0.095062,0.000659,0.000108,0.065155
sitting_chair_1,-5.518987,0.012898,5.910629,1.351646,0.022556,1.09021,-8.283384,0.021892,8.879715,-0.008656,0.001221,0.159149,-0.003273,0.002004,0.232849,0.008382,0.001778,0.247803
sitting_chair_1,-5.566689,0.015016,5.910629,1.465237,0.013815,0.980713,-8.237039,0.021934,8.879715,-0.000645,0.00103,0.159149,-0.005676,0.002119,0.232849,0.011169,0.001901,0.247803
sitting_chair_1,-5.60299,0.014916,5.834457,1.425104,0.047244,1.763855,-8.21671,0.012805,8.65834,0.01104,0.002073,0.303345,0.009138,0.00241,0.263824,-0.008089,0.000932,0.150604
sitting_chair_1,-5.414084,0.046155,5.763046,1.278593,0.056131,1.763855,-8.363317,0.029895,8.682144,0.002762,0.002969,0.357819,0.025171,0.002541,0.246735,-0.016484,0.001352,0.2211
sitting_chair_1,-5.22663,0.022277,5.574997,1.160883,0.042845,1.302063,-8.49876,0.054988,9.541458,-0.000987,0.001485,0.271301,0.019435,0.00505,0.516968,-0.025157,0.003579,0.340729
sitting_chair_1,-5.089235,0.050061,5.52977,1.067763,0.114605,1.497253,-8.577717,0.132173,9.541458,-0.018953,0.009728,0.495605,0.006244,0.016116,0.727386,-0.038081,0.005599,0.31723
sitting_chair_1,-4.959088,0.285426,5.589279,1.157348,0.266945,2.536285,-8.535543,0.833351,9.455765,-0.073512,0.020781,0.57251,0.006992,0.015357,0.638733,0.018102,0.007281,0.402679
sitting_chair_1,-4.948924,0.269318,5.589279,1.813402,0.518518,2.864777,-8.429593,0.748835,9.455765,-0.007332,0.028824,0.554352,-0.000752,0.004541,0.435791,0.025269,0.004463,0.267029
sitting_chair_1,-5.055338,0.060762,5.943955,1.527198,0.85395,3.251587,-8.50195,0.089036,10.543594,0.09525,0.016932,0.480652,0.003851,0.005434,0.384521,0.01008,0.011295,0.568237
sitting_chair_1,-4.984665,0.070715,5.943955,0.780714,0.138468,2.546997,-8.679883,0.092879,10.543594,0.088297,0.009029,0.458221,0.015376,0.004458,0.384521,0.079102,0.011005,0.553284
sitting_chair_1,-4.783214,0.007776,5.113205,0.54601,0.134103,1.21875,-8.806638,0.010052,9.239151,-0.006563,0.022218,0.516968,0.003082,0.000457,0.103607,-0.02003,0.022093,0.421906
sitting_chair_1,-4.697949,0.009698,4.910873,0.624919,0.178557,1.435364,-8.849937,0.006334,9.084427,-0.045432,0.022343,0.516968,0.003905,0.000596,0.089722,-0.069463,0.020139,0.469971
sitting_chair_1,-4.726061,0.010928,4.906113,0.838081,0.055682,1.054504,-8.837106,0.004411,9.084427,0.068803,0.012816,0.514832,-0.009607,0.000574,0.093994,0.091844,0.021061,0.480652
sitting_chair_1,-4.785261,0.003279,4.906113,0.533917,0.065891,0.918823,-8.81754,0.002458,8.932083,0.027307,0.018537,0.396271,-0.006552,0.000368,0.082245,0.009567,0.031517,0.472107
sitting_chair_1,-4.798472,0.076905,5.691635,0.314542,0.371251,2.970703,-8.808518,0.035541,9.470047,-0.029784,0.021389,0.550079,-0.001949,0.005081,0.451813,-0.126414,0.006243,0.444336
stand_up_chair_1,-4.724609,0.505944,7.650681,1.875352,7.963128,10.435547,-8.139491,3.173759,12.221756,-0.496176,0.361563,1.822205,-0.136873,0.107538,1.481476,0.215179,0.131552,1.485748
stand_up_chair_1,-2.526313,5.416462,10.249878,6.590034,14.759213,12.425537,-3.261706,21.154515,15.496216,-0.651993,0.393388,2.550659,-0.21084,0.134417,1.623535,0.469701,0.190752,2.09671
standing,-0.141467,0.774094,5.279663,9.699369,0.393417,3.572937,0.409207,1.230038,5.108276,-0.177974,0.37637,2.596588,0.005486,0.125986,1.439819,0.214816,0.23218,2.174683
standing,0.177217,0.126538,1.942383,9.717651,0.211617,3.234925,0.605112,1.123548,3.496765,-0.057042,0.178075,2.135162,0.099597,0.061825,1.439819,0.001717,0.03327,0.936737
standing,0.187191,0.011816,0.673645,9.709081,0.003965,0.466553,1.395966,0.013985,0.616516,-0.014445,0.000872,0.118561,0.009427,0.003905,0.30014,-0.011026,0.000344,0.079041
standing,0.156199,0.008487,0.338013,9.709058,0.001332,0.207092,1.385016,0.004854,0.333252,0.008188,0.000088,0.048065,-0.0026,0.000488,0.106812,-0.007426,0.000101,0.036316
standing,0.083907,0.014721,0.664124,9.724816,0.002916,0.338012,1.243908,0.014443,0.557007,0.013593,0.000132,0.054474,0.004791,0.000559,0.123901,-0.010695,0.000095,0.03952
standing,0.019256,0.01411,0.687927,9.743216,0.006324,0.497497,1.139981,0.010672,0.476074,0.003157,0.000488,0.11322,0.00116,0.00066,0.13031,-0.002983,0.000258,0.09613
standing,0.050605,0.023741,0.637939,9.745192,0.006397,0.497497,1.181304,0.013971,0.509399,-0.01059,0.000351,0.11322,-0.009116,0.002886,0.242462,-0.000964,0.000528,0.108948
standing,0.011282,0.028082,0.654602,9.72453,0.003951,0.295166,1.3142,0.013865,0.483215,-0.015257,0.000196,0.064087,-0.017116,0.003593,0.242462,-0.010428,0.00058,0.098267
standing,-0.097406,0.011609,0.666504,9.698013,0.003384,0.31897,1.476875,0.012341,0.459412,-0.012363,0.000275,0.069427,0.001715,0.003374,0.209351,-0.010385,0.000293,0.072632
standing,-0.174459,0.008182,0.442749,9.694871,0.003804,0.407043,1.492776,0.011661,0.559387,0.005475,0.000349,0.0737,0.005325,0.002423,0.209351,-0.002364,0.000132,0.049133
standing,-0.165128,0.01291,0.647461,9.719412,0.00581,0.459412,1.346907,0.013111,0.495117,0.014468,0.000127,0.049133,0.01418,0.002445,0.227509,0.001834,0.000212,0.0737
standing,-0.170388,0.02058,0.816467,9.732576,0.006723,0.459412,1.286898,0.011846,0.614136,0.001907,0.000333,0.079041,0.036365,0.002763,0.209351,-0.001135,0.000339,0.086517
standing,-0.297214,0.030413,0.871216,9.726173,0.007965,0.402283,1.311844,0.028124,0.756958,-0.012587,0.00049,0.10788,-0.005975,0.005997,0.301208,-0.018546,0.000602,0.10788
standing,-0.428658,0.024251,0.807114,9.703392,0.005903,0.402283,1.408749,0.029468,0.740295,-0.006958,0.000507,0.10788,-0.018472,0.004456,0.25528,-0.012564,0.000622,0.10788
standing,-0.498998,0.02713,1.233032,9.717984,0.00934,0.57367,1.389277,0.037267,1.21637,0.034399,0.003172,0.321503,-0.020587,0.008252,0.487061,-0.001082,0.001649,0.225372
standing,-1.043604,0.680189,3.230164,9.639836,0.236774,2.366089,-0.001193,2.230176,5.19397,0.220978,0.060095,1.058502,-0.055504,0.028088,0.856628,-0.141058,0.051378,0.83847
standing,-1.883779,0.48886,3.242065,9.498752,0.253139,2.366089,-1.709775,0.758902,4.260864,0.16048,0.087978,1.162109,-0.058473,0.02352,0.856628,-0.099519,0.070365,0.944214
standing,-2.21327,0.044465,2.90184,9.44686,0.048727,1.397278,-2.087874,0.029618,2.807388,-0.047568,0.009361,0.411224,-0.03961,0.003662,0.239258,0.039304,0.009664,0.429382
standing,-1.441673,0.847731,2.625549,9.600703,0.13811,2.270874,-0.974407,1.641136,4.101379,-0.17305,0.025515,0.573578,0.032092,0.018713,0.745544,0.112929,0.025734,0.599213
standing,-0.466935,0.267185,2.158997,9.733076,0.115511,2.132813,0.803801,1.034971,3.706238,-0.160948,0.028018,0.603485,0.066411,0.021131,0.745544,0.114168,0.025664,0.605621
standing,-0.144299,0.073684,1.406799,9.685682,0.021169,0.983094,1.520388,0.029274,1.09259,-0.013132,0.001166,0.201874,0.020097,0.006979,0.438995,0.002112,0.001017,0.154877
standing,-0.03623,0.008911,0.457031,9.672805,0.002228,0.278503,1.592204,0.012129,0.476074,-0.010739,0.000074,0.05661,-0.001393,0.000569,0.105743,-0.00027,0.000108,0.057678
standing,-0.071008,0.002234,0.247559,9.659736,0.001056,0.164246,1.685372,0.003173,0.299927,-0.00448,0.00007,0.037384,0.004727,0.000365,0.09613,-0.000516,0.000024,0.026703
standing,-0.07684,0.002172,0.247559,9.654261,0.00087,0.133301,1.695203,0.001823,0.240417,0.002078,0.000015,0.018158,0.002014,0.000137,0.055542,-0.001103,0.000015,0.018158
standing,-0.09455,0.001484,0.178696,9.656523,0.000745,0.13092,1.666948,0.001835,0.19043,0.002548,0.000013,0.016022,0.000668,0.000069,0.048065,-0.002855,0.000015,0.016022
standing,-0.114783,0.001474,0.219162,9.660974,0.000658,0.1333,1.643382,0.002002,0.25708,0.004225,0.000021,0.018158,0.003595,0.000074,0.043793,-0.003186,0.000015,0.01709
standing,-0.1398,0.001438,0.262009,9.668948,0.000786,0.152343,1.598655,0.004447,0.361816,0.004749,0.000054,0.041656,-0.001404,0.000239,0.082245,-0.001509,0.000015,0.019226
standing,-0.12778,0.002296,0.276123,9.675804,0.001074,0.147583,1.567829,0.00359,0.361816,0.003296,0.000093,0.044861,-0.006584,0.000206,0.080109,0.000809,0.000021,0.020294
standing,-0.090574,0.002977,0.233276,9.675661,0.001594,0.199951,1.550119,0.004003,0.342773,0.002281,0.000077,0.043793,-0.003252,0.000243,0.074768,0.002016,0.000041,0.040588
standing,-0.077482,0.003643,0.307068,9.680136,0.001481,0.207092,1.538265,0.004054,0.347534,0.001822,0.000054,0.037384,-0.001714,0.000282,0.074768,-0.000751,0.000051,0.043793
standing,-0.091288,0.003233,0.307068,9.689134,0.00109,0.135681,1.499036,0.008448,0.504639,0.00728,0.00007,0.041656,0.001843,0.000167,0.059814,-0.003111,0.000028,0.025635
standing,-0.109736,0.004086,0.376099,9.696013,0.001364,0.19043,1.453524,0.007263,0.457031,0.001534,0.000169,0.053406,0.00603,0.000377,0.103607,0.000189,0.000043,0.032043
standing,-0.098263,0.007898,0.459412,9.692895,0.00319,0.459412,1.475923,0.008906,0.461792,-0.006221,0.000124,0.05661,-0.004373,0.000677,0.129242,-0.001541,0.00011,0.05661
standing,-0.105809,0.007098,0.464172,9.695418,0.003201,0.459412,1.462997,0.009344,0.440369,0.005283,0.000183,0.053406,-0.007951,0.000452,0.118561,-0.005386,0.000083,0.045929
standing,-0.142419,0.004666,0.326111,9.707391,0.001202,0.216614,1.400656,0.006105,0.388,0.007664,0.000079,0.037384,0.002271,0.000302,0.087585,-0.002951,0.000051,0.033112
standing,-0.173483,0.004646,0.314209,9.71608,0.001247,0.159485,1.355286,0.003612,0.288025,0.004268,0.000046,0.033112,0.006863,0.000239,0.070496,-0.004094,0.000064,0.037384
standing,-0.207831,0.003645,0.388168,9.720936,0.002096,0.209472,1.305893,0.006235,0.399902,0.004385,0.000077,0.041656,0.004172,0.00021,0.070496,-0.002834,0.000063,0.040588
standing,-0.203261,0.003567,0.388168,9.721007,0.001709,0.209472,1.29918,0.0055,0.364197,-0.002664,0.000073,0.036316,-0.002643,0.000149,0.059814,0.000627,0.000032,0.033112
standing,-0.184361,0.002171,0.292954,9.713676,0.000972,0.164245,1.342122,0.003119,0.292786,-0.004074,0.000029,0.029907,-0.002258,0.000145,0.060883,0.000136,0.00002,0.021362
standing,-0.177386,0.001883,0.292954,9.703749,0.001151,0.171387,1.382469,0.004026,0.288025,-0.003722,0.000026,0.030975,-0.001863,0.000124,0.05661,0.000264,0.000021,0.020294
standing,-0.170983,0.002424,0.297714,9.700226,0.001179,0.171387,1.436028,0.003752,0.295166,-0.004106,0.000027,0.025635,-0.00228,0.000093,0.050201,-0.000099,0.000018,0.019226
standing,-0.168317,0.002962,0.297714,9.69756,0.001081,0.171387,1.452048,0.002845,0.242798,0.000893,0.000036,0.029907,-0.000069,0.000119,0.061951,-0.001958,0.000037,0.033112
standing,-0.167365,0.003023,0.295334,9.700583,0.001285,0.180909,1.441907,0.003409,0.288025,0.003542,0.000042,0.028839,0.000465,0.000131,0.052338,-0.001125,0.000047,0.033112
standing,-0.178148,0.00326,0.366745,9.709938,0.001447,0.19043,1.396133,0.006787,0.437988,0.008273,0.000075,0.037384,0.003371,0.000173,0.057678,-0.001755,0.000042,0.028839
standing,-0.206332,0.003558,0.366745,9.717817,0.001524,0.211853,1.310749,0.006431,0.333252,0.006767,0.000111,0.042725,0.004364,0.000222,0.067291,-0.003186,0.000032,0.024567
standing,-0.21752,0.002475,0.328659,9.71746,0.001317,0.204712,1.296538,0.004893,0.338013,-0.000987,0.000086,0.042725,-0.004597,0.000287,0.075836,-0.000526,0.000028,0.02243
standing,-0.195811,0.002563,0.361984,9.715342,0.00138,0.228515,1.299156,0.004738,0.302307,0.000978,0.000073,0.042725,-0.006071,0.000211,0.072632,0.000392,0.000031,0.023499
standing,-0.188907,0.003439,0.361984,9.719484,0.001474,0.249939,1.269045,0.004277,0.314209,-0.000464,0.00008,0.040588,-0.001286,0.000211,0.071564,-0.001306,0.000039,0.029907
standing,-0.189336,0.003093,0.285812,9.717317,0.001348,0.173767,1.299228,0.004946,0.314209,-0.002846,0.000058,0.032043,-0.001137,0.000213,0.069427,-0.002524,0.000033,0.029907
standing,-0.227112,0.012454,0.635727,9.726601,0.003221,0.311828,1.318437,0.009665,0.554626,0.011414,0.000444,0.088654,-0.015332,0.002379,0.263824,-0.000142,0.000219,0.089722
standing,-0.326755,1.263923,5.90332,9.663783,0.281755,3.277771,0.666859,1.951062,5.627197,0.180656,0.08118,1.268921,-0.140857,0.10029,1.90979,-0.122537,0.075672,1.219788
standing,-2.510769,6.996912,8.809753,7.822685,6.532713,11.318665,-2.831478,12.134835,11.747132,0.537364,0.127694,1.215515,0.043617,0.211758,2.31781,-0.477301,0.13559,1.219788
sit_down_chair_1,-5.10942,1.472127,7.06987,3.927065,7.865218,12.111329,-6.93638,3.920077,9.558121,0.409222,0.144125,1.386414,0.147256,0.077483,1.164246,-0.365298,0.1435,1.159973
sit_down_chair_1,-5.70706,0.106173,6.367661,1.613416,0.26837,2.473206,-8.114188,0.101562,8.870194,0.050015,0.00942,0.497742,-0.032892,0.00474,0.324707,-0.011752,0.00568,0.536194
sitting_chair_1,-5.746955,0.056533,6.136765,1.24522,0.140274,1.671021,-8.130398,0.074312,9.084427,0.041385,0.00685,0.364227,0.001704,0.005295,0.287323,0.008382,0.006005,0.409088
sitting_chair_1,-5.537697,0.066286,6.058212,1.023679,0.073749,1.582947,-8.309259,0.069824,9.084427,0.042368,0.003907,0.292664,0.032381,0.003944,0.292664,0.04034,0.006679,0.354614
sitting_chair_1,-5.348528,0.037761,5.855881,1.018846,0.052783,1.582947,-8.443393,0.036245,8.886856,0.025833,0.00183,0.217896,0.016946,0.002113,0.211487,0.036559,0.006689,0.348206
sitting_chair_1,-5.246172,0.01245,5.567856,0.998423,0.019788,0.783142,-8.496904,0.006311,8.667862,-0.011327,0.002589,0.187988,0.00242,0.000472,0.09613,-0.020073,0.005788,0.262756
sitting_chair_1,-5.224654,0.006025,5.46788,1.011801,0.016882,0.590332,-8.509353,0.007807,8.832108,0.005464,0.004423,0.213623,-0.001094,0.000292,0.067291,0.013487,0.006274,0.230713
sitting_chair_1,-5.254456,0.014265,5.589279,0.968787,0.028981,0.687927,-8.502831,0.012137,8.832108,0.036215,0.002303,0.205078,-0.007321,0.000276,0.075836,0.025194,0.004113,0.212555
sitting_chair_1,-5.199238,0.283356,5.589279,0.872787,0.019784,0.540344,-8.434342,0.700218,8.827347,-0.035765,0.003411,0.2211,0.004791,0.000243,0.075836,-0.050055,0.002398,0.228577
sitting_chair_1,-5.176695,0.273587,5.386948,0.993019,0.024627,0.587952,-8.43546,0.701101,8.929703,-0.022542,0.004089,0.220032,-0.001147,0.000282,0.091858,0.000307,0.007094,0.278778
sitting_chair_1,-5.259146,0.006837,5.434555,1.086592,0.011303,0.442749,-8.487858,0.009965,8.929703,0.075319,0.002139,0.178375,-0.02126,0.000222,0.074768,0.104683,0.002186,0.16983
sitting_chair_1,-5.319797,0.005292,5.444077,0.86348,0.062071,0.880737,-8.47141,0.00676,8.72023,0.031067,0.014366,0.421906,-0.006456,0.000744,0.110016,0.012184,0.019715,0.43045
sitting_chair_1,-5.268191,0.012361,5.444077,0.781119,0.030614,0.778381,-8.510591,0.007522,8.72023,-0.063365,0.009361,0.365295,0.016904,0.000305,0.080109,-0.10549,0.007625,0.315094
sitting_chair_1,-5.1914,0.008887,5.382187,0.970287,0.025488,0.690308,-8.538108,0.008149,8.803543,0.31291,11.676393,34.334564,0.001384,0.000512,0.104675,0.190741,4.365824,21.08139
sitting_chair_1,-5.237079,0.008789,5.451218,0.989854,0.028963,0.795044,-8.504759,0.008493,8.803543,0.383107,11.625109,34.229889,-0.015076,0.000208,0.060883,0.266684,4.325946,20.942535
sitting_chair_1,-5.048334,4.967422,22.459397,0.808737,0.503333,7.366654,-8.380206,1.482596,12.293426,0.00321,0.005188,0.223236,0.000743,0.000378,0.076904,-0.03383,0.010191,0.283051
sitting_chair_1,-4.984802,4.940762,22.407029,0.774388,0.503422,7.292862,-8.417483,1.491068,12.37912,-0.054211,0.001445,0.179443,0.010612,0.000126,0.052338,-0.067134,0.005505,0.229645
sitting_chair_1,-5.174357,0.005333,5.405991,0.960551,0.026528,0.616516,-8.542321,0.003542,8.724991,0.007109,0.004267,0.206146,-0.007043,0.000265,0.069427,0.040799,0.005913,0.259552
sitting_chair_1,-5.22025,0.006329,5.405991,0.998423,0.015199,0.621277,-8.514756,0.003273,8.646439,0.055121,0.000477,0.098267,-0.012993,0.00015,0.055542,0.057504,0.004039,0.217896
sitting_chair_1,-5.233557,0.004817,5.40123,0.848936,0.027987,0.687927,-8.524016,0.003977,8.65596,-0.030574,0.007417,0.261688,0.006575,0.000298,0.075836,-0.072154,0.010854,0.31723
sitting_chair_1,-5.151934,0.013622,5.344101,0.917657,0.049564,0.904541,-8.564816,0.005873,8.786881,-0.050697,0.007501,0.299072,0.00696,0.000612,0.106812,-0.054819,0.014516,0.354614
sitting_chair_1,-5.134485,0.011184,5.301254,1.087092,0.017983,0.785522,-8.557508,0.006256,8.786881,0.038127,0.004284,0.304413,-0.01405,0.000535,0.106812,0.081462,0.003765,0.322571
sitting_chair_1,-5.244149,0.026603,5.910629,0.747175,0.335558,2.282776,-8.537965,0.014988,8.991592,0.044867,0.005325,0.462494,-0.004843,0.003389,0.31189,-0.035283,0.032748,0.59494
