@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-7

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X numeric
@attribute TYPE_ACCELEROMETER_Y numeric
@attribute TYPE_ACCELEROMETER_Z numeric
@attribute TYPE_GYROSCOPE_X numeric
@attribute TYPE_GYROSCOPE_Y numeric
@attribute TYPE_GYROSCOPE_Z numeric

@data
sitting_chair_1,-3.611191,1.709702,-9.129654,0.028259,-0.005951,0.002945
sitting_chair_1,-3.596909,1.559738,-9.058243,0.022919,-0.030518,-0.012009
sitting_chair_1,-3.706406,1.535934,-9.013016,0.022919,-0.030518,-0.012009
sitting_chair_1,-3.787338,1.497849,-9.182022,0.015442,0.006866,-0.014145
sitting_chair_1,-3.894455,1.50975,-9.327225,0.015442,0.006866,-0.014145
sitting_chair_1,-3.880173,1.645432,-9.348648,-0.012329,-0.003815,-0.003464
sitting_chair_1,-3.754013,1.704941,-9.174881,-0.039032,-0.0177,0.01683
sitting_chair_1,-3.580246,1.771591,-9.151077,-0.039032,-0.0177,0.01683
sitting_chair_1,-3.506455,1.821579,-9.10109,-0.018738,0.00473,0.014694
sitting_chair_1,-3.47789,1.816818,-9.089188,-0.003784,-0.002747,0.006149
sitting_chair_1,-3.494553,1.781113,-9.112991,0.001556,-0.003815,-0.000259
sitting_chair_1,-3.520737,1.6978,-9.108231,0.006897,-0.007019,-0.006668
sitting_chair_1,-3.530258,1.726364,-9.151077,0.006897,-0.007019,-0.006668
sitting_chair_1,-3.601669,1.6978,-9.189163,0.009033,-0.004883,-0.001328
sitting_chair_1,-3.723068,1.654953,-9.253433,0.010101,-0.001678,0.002945
sitting_chair_1,-3.782578,1.643051,-9.134415,0.012238,-0.004883,0.005081
sitting_chair_1,-3.808762,1.604965,-9.16536,0.003693,-0.001678,0.006149
sitting_chair_1,-3.79686,1.657333,-9.136795,-0.010193,-0.004883,0.008286
sitting_chair_1,-3.66832,1.690659,-9.132034,-0.024078,-0.007019,0.009354
sitting_chair_1,-3.546921,1.738266,-9.117752,-0.024078,-0.007019,0.009354
sitting_chair_1,-3.563583,1.776352,-9.120132,-0.02301,-0.002747,0.005081
sitting_chair_1,-3.523117,1.781113,-9.079666,-0.006989,-0.003815,-0.002396
sitting_chair_1,-3.549301,1.738266,-9.036819,-0.006989,-0.003815,-0.002396
sitting_chair_1,-3.60405,1.664475,-9.115372,0.003693,-0.002747,-0.000259
sitting_chair_1,-3.611191,1.673996,-9.10347,0.013306,-0.002747,0.007217
sitting_chair_1,-3.563583,1.659714,-9.189163,0.015442,-0.002747,0.010422
sitting_chair_1,-3.580246,1.659714,-9.248673,0.013306,-0.004883,0.010422
sitting_chair_1,-3.730209,1.673996,-9.212967,0.013306,-0.004883,0.010422
sitting_chair_1,-3.73497,1.626389,-9.122513,-0.001648,-0.001678,-0.001328
sitting_chair_1,-3.775436,1.643051,-9.16536,-0.010193,-0.004883,-0.000259
sitting_chair_1,-3.768295,1.63829,-9.162979,-0.01767,-0.008087,0.004013
sitting_chair_1,-3.773056,1.70256,-9.141556,-0.019806,-0.009155,0.008286
sitting_chair_1,-3.704025,1.723984,-9.091568,-0.020874,-0.010223,0.007217
sitting_chair_1,-3.611191,1.728745,-9.079666,-0.012329,-0.009155,0.009354
sitting_chair_1,-3.589768,1.735886,-9.10109,-0.001648,0.000458,0.009354
sitting_chair_1,-3.618332,1.690659,-9.158218,0.005829,0.003662,0.008286
sitting_chair_1,-3.596909,1.704941,-9.110611,0.005829,0.003662,0.006149
sitting_chair_1,-3.561203,1.678757,-9.162979,0.007965,0.002594,0.002945
sitting_chair_1,-3.611191,1.662094,-9.158218,0.004761,0.000458,-0.000259
sitting_chair_1,-3.615952,1.669235,-9.208206,-0.001648,-0.001678,-0.0056
sitting_chair_1,-3.706406,1.631149,-9.16536,-0.002716,-0.002747,-0.006668
sitting_chair_1,-3.73259,1.645432,-9.16774,-0.006989,-0.009155,-0.000259
sitting_chair_1,-3.744492,1.650192,-9.136795,-0.001648,-0.003815,0.004013
sitting_chair_1,-3.715927,1.624008,-9.203445,-0.004852,-0.002747,0.007217
sitting_chair_1,-3.713547,1.662094,-9.158218,-0.003784,0.007935,0.010422
sitting_chair_1,-3.651657,1.709702,-9.134415,0.001556,0.009003,0.012558
sitting_chair_1,-3.599289,1.738266,-9.129654,-0.006989,0.002594,0.005081
sitting_chair_1,-3.627853,1.719223,-9.177261,-0.010193,-0.001678,0.001877
sitting_chair_1,-3.630234,1.723984,-9.077286,-0.00592,-0.001678,-0.002396
sitting_chair_1,-3.570725,1.681137,-9.177261,-0.006989,-0.001678,-0.002396
sitting_chair_1,-3.558823,1.754929,-9.160599,-0.006989,-0.001678,-0.002396
sitting_chair_1,-3.60405,1.662094,-9.136795,-0.00592,-0.003815,-0.004532
sitting_chair_1,-3.627853,1.740646,-9.132034,0.001556,-0.002747,-0.002396
sitting_chair_1,-3.60405,1.654953,-9.136795,0.005829,-0.002747,-0.002396
sitting_chair_1,-3.675461,1.652573,-9.060623,0.007965,-0.005951,0.004013
sitting_chair_1,-3.701645,1.600205,-9.196304,0.010101,0.001526,0.004013
sitting_chair_1,-3.718308,1.63591,-9.239151,0.005829,0.003662,0.007217
sitting_chair_1,-3.792099,1.640671,-9.120132,-0.001648,-0.001678,0.007217
sitting_chair_1,-3.723068,1.624008,-9.124893,-0.010193,-0.001678,0.002945
sitting_chair_1,-3.677841,1.704941,-9.115372,-0.010193,-0.001678,0.002945
sitting_chair_1,-3.649277,1.666855,-9.117752,-0.012329,-0.003815,0.002945
sitting_chair_1,-3.630234,1.731125,-9.046341,-0.012329,-0.003815,0.002945
sitting_chair_1,-3.568344,1.695419,-9.115372,-0.011261,-0.005951,0.001877
sitting_chair_1,-3.625473,1.659714,-9.184402,-0.003784,-0.003815,0.000809
sitting_chair_1,-3.701645,1.612106,-9.108231,0.011169,0.00473,0.005081
sitting_chair_1,-3.656418,1.752548,-9.189163,0.007965,0.006866,0.007217
sitting_chair_1,-3.706406,1.659714,-9.172501,-0.00058,0.001526,0.009354
sitting_chair_1,-3.67308,1.731125,-9.148697,-0.009125,-0.00061,0.005081
sitting_chair_1,-3.634995,1.676376,-9.148697,-0.010193,-0.00061,0.002945
sitting_chair_1,-3.601669,1.714462,-9.127274,-0.011261,-0.003815,-0.001328
sitting_chair_1,-3.60643,1.726364,-9.093948,-0.00592,-0.004883,-0.003464
sitting_chair_1,-3.592148,1.707321,-9.136795,0.001556,-0.001678,-0.0056
sitting_chair_1,-3.656418,1.70018,-9.153458,0.004761,0.005798,-0.007736
sitting_chair_1,-3.611191,1.678757,-9.172501,0.003693,0.003662,-0.007736
sitting_chair_1,-3.639755,1.712082,-9.122513,0.011169,0.002594,-0.006668
sitting_chair_1,-3.599289,1.609726,-9.120132,0.012238,0.00473,-0.004532
sitting_chair_1,-3.60643,1.650192,-9.136795,0.012238,0.00473,-0.004532
sitting_chair_1,-3.618332,1.669235,-9.258194,0.006897,-0.00061,-0.001328
sitting_chair_1,-3.696884,1.676376,-9.260574,0.000488,-0.005951,-0.0056
sitting_chair_1,-3.634995,1.664475,-9.146317,-0.00592,-0.010223,-0.004532
sitting_chair_1,-3.620712,1.709702,-9.117752,-0.00058,-0.015564,-0.002396
sitting_chair_1,-3.625473,1.590683,-9.139175,-0.00058,-0.015564,-0.002396
sitting_chair_1,-3.742111,1.607346,-9.074905,-0.00058,-0.00061,0.007217
sitting_chair_1,-3.701645,1.585922,-9.136795,0.005829,0.002594,0.010422
sitting_chair_1,-3.713547,1.643051,-9.129654,0.007965,0.000458,0.013626
sitting_chair_1,-3.637375,1.647812,-9.186783,0.000488,-0.005951,0.008286
sitting_chair_1,-3.613571,1.662094,-9.191544,0.000488,-0.005951,0.008286
sitting_chair_1,-3.623093,1.63353,-9.191544,-0.015533,-0.007019,0.001877
sitting_chair_1,-3.589768,1.728745,-9.091568,-0.011261,-0.007019,-0.000259
sitting_chair_1,-3.594528,1.747788,-9.143936,-0.009125,-0.001678,0.000809
sitting_chair_1,-3.575485,1.747788,-9.215347,-0.002716,-0.001678,-0.000259
sitting_chair_1,-3.692123,1.726364,-9.132034,0.003693,-0.001678,-0.001328
sitting_chair_1,-3.615952,1.643051,-9.189163,0.004761,-0.002747,-0.002396
sitting_chair_1,-3.587387,1.63353,-9.143936,0.002625,-0.002747,-0.000259
sitting_chair_1,-3.663559,1.581162,-9.162979,0.002625,-0.002747,-0.000259
sitting_chair_1,-3.634995,1.626389,-9.117752,0.000488,-0.002747,0.000809
sitting_chair_1,-3.649277,1.631149,-9.201065,-0.001648,-0.004883,-0.001328
sitting_chair_1,-3.675461,1.624008,-9.186783,0.001556,-0.004883,0.000809
sitting_chair_1,-3.687363,1.621628,-9.158218,-0.002716,-0.001678,0.001877
sitting_chair_1,-3.649277,1.619247,-9.186783,-0.006989,-0.004883,0.002945
sitting_chair_1,-3.649277,1.63353,-9.093948,-0.003784,-0.003815,0.001877
sitting_chair_1,-3.658798,1.640671,-9.122513,-0.003784,-0.001678,0.002945
sitting_chair_1,-3.625473,1.631149,-9.184402,-0.003784,-0.001678,0.002945
sitting_chair_1,-3.689743,1.666855,-9.148697,-0.002716,0.002594,0.006149
sitting_chair_1,-3.689743,1.683518,-9.139175,-0.002716,0.001526,0.005081
sitting_chair_1,-3.665939,1.690659,-9.146317,-0.006989,0.000458,0.000809
sitting_chair_1,-3.689743,1.645432,-9.174881,-0.006989,0.000458,0.000809
sitting_chair_1,-3.639755,1.647812,-9.141556,-0.010193,0.000458,-0.000259
sitting_chair_1,-3.623093,1.640671,-9.112991,-0.012329,0.000458,-0.001328
sitting_chair_1,-3.577866,1.712082,-9.16774,-0.009125,-0.004883,0.000809
sitting_chair_1,-3.577866,1.676376,-9.174881,-0.003784,-0.001678,0.002945
sitting_chair_1,-3.558823,1.669235,-9.120132,0.004761,-0.003815,0.004013
sitting_chair_1,-3.549301,1.676376,-9.129654,0.011169,0.000458,0.005081
sitting_chair_1,-3.599289,1.673996,-9.184402,0.013306,0.00473,0.004013
sitting_chair_1,-3.639755,1.557358,-9.184402,0.013306,0.001526,0.004013
sitting_chair_1,-3.649277,1.652573,-9.10347,0.001556,-0.007019,0.002945
sitting_chair_1,-3.639755,1.643051,-9.158218,0.000488,-0.004883,0.006149
sitting_chair_1,-3.682602,1.669235,-9.179642,0.000488,-0.004883,0.006149
sitting_chair_1,-3.727829,1.721603,-9.210587,-0.001648,-0.00061,0.004013
sitting_chair_1,-3.706406,1.652573,-9.162979,-0.002716,-0.004883,0.007217
sitting_chair_1,-3.66832,1.616867,-9.151077,-0.00058,-0.004883,0.005081
sitting_chair_1,-3.692123,1.643051,-9.179642,-0.002716,0.000458,0.004013
sitting_chair_1,-3.637375,1.616867,-9.16536,-0.002716,-0.007019,0.002945
sitting_chair_1,-3.60405,1.621628,-9.089188,-0.004852,-0.004883,0.005081
sitting_chair_1,-3.589768,1.604965,-9.143936,-0.008057,-0.001678,0.004013
sitting_chair_1,-3.658798,1.63353,-9.127274,-0.010193,0.001526,0.006149
sitting_chair_1,-3.642136,1.621628,-9.205826,-0.010193,0.001526,0.006149
sitting_chair_1,-3.632614,1.688278,-9.124893,-0.013397,-0.00061,0.007217
sitting_chair_1,-3.630234,1.70256,-9.198685,-0.01767,-0.003815,0.006149
sitting_chair_1,-3.618332,1.666855,-9.184402,-0.01767,-0.007019,0.004013
sitting_chair_1,-3.60405,1.654953,-9.143936,-0.018738,-0.002747,0.001877
sitting_chair_1,-3.592148,1.673996,-9.096329,-0.013397,-0.008087,-0.002396
sitting_chair_1,-3.554062,1.626389,-9.115372,-0.003784,-0.005951,0.001877
sitting_chair_1,-3.573105,1.652573,-9.160599,0.001556,-0.005951,0.004013
sitting_chair_1,-3.60881,1.631149,-9.203445,0.002625,-0.002747,0.008286
sitting_chair_1,-3.6707,1.643051,-9.186783,0.001556,-0.00061,0.008286
sitting_chair_1,-3.684982,1.657333,-9.16536,-0.006989,-0.003815,0.002945
sitting_chair_1,-3.692123,1.673996,-9.143936,-0.013397,-0.009155,-0.002396
sitting_chair_1,-3.67308,1.664475,-9.174881,-0.014465,-0.010223,-0.004532
sitting_chair_1,-3.708786,1.671616,-9.153458,-0.015533,-0.005951,-0.004532
sitting_chair_1,-3.689743,1.669235,-9.096329,-0.013397,-0.001678,0.000809
sitting_chair_1,-3.684982,1.673996,-9.184402,-0.010193,0.000458,0.001877
sitting_chair_1,-3.665939,1.738266,-9.134415,-0.008057,0.001526,0.004013
sitting_chair_1,-3.661179,1.693039,-9.091568,-0.006989,-0.001678,0.002945
sitting_chair_1,-3.599289,1.647812,-9.091568,-0.003784,-0.00061,-0.000259
sitting_chair_1,-3.580246,1.657333,-9.203445,-0.004852,0.001526,-0.000259
sitting_chair_1,-3.620712,1.685898,-9.179642,-0.001648,0.001526,0.000809
sitting_chair_1,-3.615952,1.645432,-9.132034,-0.001648,0.000458,0.001877
sitting_chair_1,-3.654038,1.63829,-9.093948,-0.003784,0.001526,0.001877
sitting_chair_1,-3.60881,1.70018,-9.127274,-0.004852,-0.00061,-0.000259
sitting_chair_1,-3.623093,1.709702,-9.189163,-0.004852,-0.00061,-0.000259
sitting_chair_1,-3.613571,1.654953,-9.179642,-0.003784,-0.002747,-0.000259
sitting_chair_1,-3.615952,1.63829,-9.146317,0.001556,-0.003815,0.004013
sitting_chair_1,-3.620712,1.704941,-9.139175,0.000488,-0.003815,0.005081
sitting_chair_1,-3.60405,1.654953,-9.148697,0.000488,-0.003815,0.005081
sitting_chair_1,-3.582626,1.6978,-9.186783,-0.001648,-0.003815,-0.001328
sitting_chair_1,-3.639755,1.640671,-9.205826,0.000488,-0.003815,-0.001328
sitting_chair_1,-3.649277,1.63591,-9.186783,0.000488,-0.001678,0.002945
sitting_chair_1,-3.684982,1.712082,-9.148697,0.003693,-0.007019,0.005081
sitting_chair_1,-3.654038,1.690659,-9.146317,0.003693,-0.002747,0.001877
sitting_chair_1,-3.618332,1.645432,-9.179642,0.000488,-0.001678,-0.002396
sitting_chair_1,-3.637375,1.619247,-9.179642,0.000488,-0.001678,-0.002396
sitting_chair_1,-3.639755,1.63829,-9.134415,-0.001648,0.000458,-0.002396
sitting_chair_1,-3.634995,1.63591,-9.16774,-0.00058,-0.002747,-0.004532
sitting_chair_1,-3.60405,1.650192,-9.151077,-0.001648,-0.001678,-0.003464
sitting_chair_1,-3.625473,1.602585,-9.151077,-0.00592,-0.001678,0.000809
sitting_chair_1,-3.625473,1.628769,-9.182022,-0.004852,0.000458,0.004013
sitting_chair_1,-3.656418,1.662094,-9.110611,0.000488,-0.00061,0.004013
sitting_chair_1,-3.649277,1.63829,-9.172501,-0.004852,-0.00061,0.002945
sitting_chair_1,-3.67308,1.624008,-9.17012,-0.012329,-0.004883,0.001877
sitting_chair_1,-3.60405,1.662094,-9.120132,-0.012329,-0.004883,0.001877
sitting_chair_1,-3.592148,1.621628,-9.16536,-0.013397,-0.008087,0.004013
sitting_chair_1,-3.601669,1.669235,-9.127274,-0.009125,0.000458,0.005081
sitting_chair_1,-3.656418,1.683518,-9.086807,-0.004852,-0.001678,0.005081
sitting_chair_1,-3.651657,1.63591,-9.110611,-0.002716,-0.004883,0.000809
sitting_chair_1,-3.658798,1.662094,-9.222488,-0.003784,-0.003815,0.000809
sitting_chair_1,-3.637375,1.616867,-9.110611,-0.00592,-0.002747,0.002945
sitting_chair_1,-3.656418,1.616867,-9.174881,-0.008057,0.001526,0.004013
sitting_chair_1,-3.625473,1.709702,-9.141556,-0.009125,-0.001678,0.005081
sitting_chair_1,-3.639755,1.671616,-9.146317,-0.010193,0.000458,0.001877
sitting_chair_1,-3.644516,1.707321,-9.16774,-0.008057,-0.002747,-0.001328
sitting_chair_1,-3.623093,1.664475,-9.124893,-0.006989,-0.004883,0.001877
sitting_chair_1,-3.623093,1.666855,-9.172501,-0.003784,-0.003815,0.001877
sitting_chair_1,-3.642136,1.681137,-9.108231,-0.002716,0.00473,0.005081
sitting_chair_1,-3.634995,1.621628,-9.186783,-0.003784,0.002594,0.008286
sitting_chair_1,-3.646896,1.643051,-9.146317,-0.011261,0.000458,0.008286
sitting_chair_1,-3.646896,1.685898,-9.16774,-0.011261,0.000458,0.008286
sitting_chair_1,-3.611191,1.671616,-9.172501,-0.010193,-0.00061,0.004013
sitting_chair_1,-3.637375,1.704941,-9.17012,-0.003784,-0.00061,0.001877
sitting_chair_1,-3.618332,1.659714,-9.117752,-0.001648,-0.005951,-0.000259
sitting_chair_1,-3.625473,1.645432,-9.16774,-0.008057,-0.002747,0.000809
sitting_chair_1,-3.613571,1.63829,-9.158218,-0.006989,-0.001678,0.002945
sitting_chair_1,-3.620712,1.681137,-9.177261,-0.002716,-0.00061,0.005081
sitting_chair_1,-3.60881,1.688278,-9.160599,-0.003784,-0.003815,0.002945
sitting_chair_1,-3.630234,1.647812,-9.129654,-0.004852,-0.005951,0.001877
sitting_chair_1,-3.632614,1.654953,-9.127274,-0.008057,-0.003815,-0.000259
sitting_chair_1,-3.637375,1.714462,-9.172501,-0.006989,-0.003815,0.001877
sitting_chair_1,-3.623093,1.693039,-9.172501,-0.006989,-0.003815,0.001877
sitting_chair_1,-3.66832,1.664475,-9.196304,-0.00592,0.000458,0.004013
sitting_chair_1,-3.651657,1.685898,-9.143936,-0.001648,0.002594,0.009354
sitting_chair_1,-3.637375,1.657333,-9.17012,0.003693,-0.001678,0.007217
sitting_chair_1,-3.620712,1.63353,-9.22963,-0.001648,0.00473,0.007217
sitting_chair_1,-3.589768,1.654953,-9.177261,-0.002716,0.000458,0.008286
sitting_chair_1,-3.599289,1.640671,-9.084427,-0.003784,0.000458,0.002945
sitting_chair_1,-3.611191,1.681137,-9.132034,-0.006989,-0.001678,0.000809
sitting_chair_1,-3.594528,1.631149,-9.151077,-0.010193,-0.004883,-0.000259
sitting_chair_1,-3.60405,1.678757,-9.189163,-0.010193,-0.001678,0.000809
sitting_chair_1,-3.589768,1.716843,-9.198685,-0.010193,-0.001678,0.002945
sitting_chair_1,-3.630234,1.714462,-9.148697,-0.010193,-0.004883,0.001877
sitting_chair_1,-3.577866,1.671616,-9.070145,-0.009125,-0.004883,-0.000259
sitting_chair_1,-3.615952,1.70018,-9.189163,-0.00592,-0.005951,-0.000259
sitting_chair_1,-3.658798,1.676376,-9.189163,-0.001648,-0.003815,0.004013
sitting_chair_1,-3.675461,1.669235,-9.189163,-0.00058,0.001526,0.004013
sitting_chair_1,-3.646896,1.690659,-9.198685,-0.002716,-0.002747,0.004013
sitting_chair_1,-3.632614,1.624008,-9.184402,-0.001648,-0.003815,0.005081
sitting_chair_1,-3.663559,1.650192,-9.160599,-0.002716,-0.002747,0.005081
sitting_chair_1,-3.618332,1.671616,-9.160599,-0.002716,-0.001678,0.004013
sitting_chair_1,-3.66832,1.683518,-9.246292,-0.002716,-0.001678,0.002945
sitting_chair_1,-3.568344,1.683518,-9.115372,-0.004852,-0.00061,0.001877
sitting_chair_1,-3.60881,1.626389,-9.084427,-0.00592,-0.003815,-0.000259
sitting_chair_1,-3.596909,1.673996,-9.177261,-0.006989,-0.003815,-0.000259
sitting_chair_1,-3.611191,1.654953,-9.172501,-0.00592,-0.003815,-0.000259
sitting_chair_1,-3.615952,1.714462,-9.16774,-0.004852,-0.003815,0.001877
sitting_chair_1,-3.623093,1.652573,-9.089188,-0.003784,-0.003815,0.000809
sitting_chair_1,-3.585007,1.657333,-9.162979,0.000488,-0.003815,0.002945
sitting_chair_1,-3.644516,1.664475,-9.196304,-0.001648,-0.002747,0.002945
sitting_chair_1,-3.637375,1.659714,-9.191544,-0.001648,-0.005951,0.004013
sitting_chair_1,-3.639755,1.676376,-9.148697,-0.002716,-0.003815,-0.000259
sitting_chair_1,-3.630234,1.671616,-9.17012,-0.00592,-0.003815,-0.000259
sitting_chair_1,-3.665939,1.652573,-9.10585,-0.00592,-0.002747,-0.001328
sitting_chair_1,-3.637375,1.678757,-9.127274,-0.006989,-0.003815,-0.000259
sitting_chair_1,-3.639755,1.652573,-9.141556,-0.006989,-0.003815,-0.000259
sitting_chair_1,-3.6707,1.662094,-9.132034,-0.003784,-0.004883,-0.000259
sitting_chair_1,-3.637375,1.719223,-9.191544,-0.004852,-0.00061,0.001877
sitting_chair_1,-3.613571,1.657333,-9.132034,-0.003784,0.000458,0.001877
sitting_chair_1,-3.630234,1.650192,-9.184402,-0.002716,-0.002747,-0.000259
sitting_chair_1,-3.677841,1.652573,-9.136795,-0.001648,0.000458,0.001877
sitting_chair_1,-3.651657,1.714462,-9.23201,-0.001648,0.000458,0.001877
sitting_chair_1,-3.680222,1.712082,-9.246292,-0.001648,-0.00061,0.002945
sitting_chair_1,-3.658798,1.685898,-9.205826,-0.00592,-0.00061,0.005081
sitting_chair_1,-3.615952,1.669235,-9.139175,-0.00592,-0.003815,0.006149
sitting_chair_1,-3.601669,1.657333,-9.124893,-0.002716,-0.00061,0.002945
sitting_chair_1,-3.625473,1.664475,-9.134415,-0.003784,0.001526,0.004013
sitting_chair_1,-3.594528,1.688278,-9.174881,-0.00058,-0.001678,0.002945
sitting_chair_1,-3.625473,1.621628,-9.17012,-0.004852,-0.002747,0.000809
sitting_chair_1,-3.592148,1.664475,-9.127274,-0.006989,-0.003815,-0.000259
sitting_chair_1,-3.573105,1.659714,-9.153458,-0.008057,-0.002747,-0.000259
sitting_chair_1,-3.577866,1.654953,-9.23439,-0.008057,-0.003815,0.000809
sitting_chair_1,-3.615952,1.719223,-9.222488,-0.008057,-0.009155,0.000809
sitting_chair_1,-3.599289,1.683518,-9.10585,-0.008057,-0.007019,-0.001328
sitting_chair_1,-3.611191,1.685898,-9.136795,-0.003784,0.000458,-0.000259
sitting_chair_1,-3.663559,1.693039,-9.153458,-0.003784,0.000458,-0.000259
sitting_chair_1,-3.623093,1.657333,-9.10347,-0.002716,-0.004883,0.002945
sitting_chair_1,-3.632614,1.621628,-9.174881,-0.001648,-0.004883,0.004013
sitting_chair_1,-3.6707,1.685898,-9.227249,-0.00058,0.000458,0.004013
sitting_chair_1,-3.687363,1.631149,-9.093948,-0.001648,-0.002747,0.002945
sitting_chair_1,-3.611191,1.631149,-9.058243,-0.002716,-0.001678,0.005081
sitting_chair_1,-3.649277,1.688278,-9.151077,-0.008057,-0.00061,0.004013
sitting_chair_1,-3.615952,1.690659,-9.148697,-0.004852,-0.002747,0.000809
sitting_chair_1,-3.642136,1.70018,-9.179642,-0.004852,-0.002747,0.000809
sitting_chair_1,-3.599289,1.678757,-9.160599,-0.004852,-0.00061,0.001877
sitting_chair_1,-3.594528,1.685898,-9.141556,-0.003784,-0.003815,0.001877
sitting_chair_1,-3.594528,1.669235,-9.212967,-0.003784,-0.003815,0.001877
sitting_chair_1,-3.60643,1.654953,-9.132034,-0.003784,-0.002747,0.000809
sitting_chair_1,-3.60405,1.647812,-9.143936,-0.003784,-0.002747,0.002945
sitting_chair_1,-3.613571,1.643051,-9.134415,-0.003784,-0.004883,0.004013
sitting_chair_1,-3.630234,1.676376,-9.139175,-0.001648,-0.002747,0.002945
sitting_chair_1,-3.60643,1.666855,-9.136795,-0.002716,0.000458,0.001877
sitting_chair_1,-3.627853,1.685898,-9.158218,-0.003784,-0.004883,0.001877
sitting_chair_1,-3.601669,1.654953,-9.203445,-0.00592,-0.002747,0.001877
sitting_chair_1,-3.634995,1.70256,-9.193924,-0.00592,-0.004883,0.000809
sitting_chair_1,-3.675461,1.683518,-9.172501,-0.003784,-0.002747,0.001877
sitting_chair_1,-3.67308,1.63829,-9.17012,-0.002716,-0.005951,0.001877
sitting_chair_1,-3.661179,1.664475,-9.146317,-0.001648,-0.001678,0.000809
sitting_chair_1,-3.634995,1.683518,-9.208206,-0.00058,0.000458,0.002945
sitting_chair_1,-3.632614,1.643051,-9.224869,-0.003784,0.000458,0.001877
sitting_chair_1,-3.613571,1.683518,-9.091568,-0.003784,0.000458,0.001877
sitting_chair_1,-3.60405,1.643051,-9.122513,-0.00592,-0.002747,-0.001328
sitting_chair_1,-3.623093,1.70018,-9.136795,-0.00592,-0.002747,-0.001328
sitting_chair_1,-3.656418,1.695419,-9.215347,-0.00592,0.000458,-0.001328
sitting_chair_1,-3.618332,1.712082,-9.153458,-0.00592,-0.005951,0.005081
sitting_chair_1,-3.663559,1.695419,-9.193924,-0.00058,-0.002747,0.004013
sitting_chair_1,-3.60643,1.654953,-9.172501,0.000488,-0.001678,0.002945
sitting_chair_1,-3.634995,1.631149,-9.153458,-0.00058,0.001526,0.004013
sitting_chair_1,-3.623093,1.585922,-9.129654,-0.001648,-0.00061,0.004013
sitting_chair_1,-3.570725,1.631149,-9.158218,-0.002716,0.000458,0.001877
sitting_chair_1,-3.599289,1.678757,-9.160599,-0.003784,-0.001678,0.001877
sitting_chair_1,-3.60881,1.666855,-9.132034,-0.008057,-0.004883,0.001877
sitting_chair_1,-3.589768,1.673996,-9.189163,-0.008057,-0.004883,0.001877
sitting_chair_1,-3.644516,1.714462,-9.16774,-0.009125,-0.004883,-0.000259
sitting_chair_1,-3.644516,1.678757,-9.177261,-0.006989,-0.002747,-0.000259
sitting_chair_1,-3.658798,1.664475,-9.117752,-0.00592,-0.005951,0.001877
sitting_chair_1,-3.618332,1.650192,-9.155838,-0.004852,-0.005951,0.000809
sitting_chair_1,-3.644516,1.704941,-9.10585,-0.002716,-0.002747,0.002945
sitting_chair_1,-3.665939,1.647812,-9.174881,-0.00058,-0.001678,0.002945
sitting_chair_1,-3.60405,1.673996,-9.217728,0.000488,0.000458,0.004013
sitting_chair_1,-3.656418,1.645432,-9.217728,-0.001648,-0.002747,0.004013
sitting_chair_1,-3.661179,1.628769,-9.141556,-0.004852,-0.002747,0.001877
sitting_chair_1,-3.637375,1.659714,-9.148697,-0.004852,-0.001678,0.001877
sitting_chair_1,-3.599289,1.688278,-9.186783,-0.001236,-0.000412,-0.000626
sitting_chair_1,-3.618332,1.714462,-9.129654,-0.001236,-0.000412,0.000443
sitting_chair_1,-3.60643,1.662094,-9.086807,-0.001236,0.000656,-0.000626
sitting_chair_1,-3.627853,1.647812,-9.136795,-0.000168,-0.000412,0.000443
sitting_chair_1,-3.637375,1.681137,-9.17012,0.0009,0.000656,0.000443
sitting_chair_1,-3.599289,1.721603,-9.091568,0.0009,-0.000412,-0.000626
sitting_chair_1,-3.599289,1.673996,-9.198685,-0.000168,0.000656,-0.000626
sitting_chair_1,-3.625473,1.678757,-9.158218,0.0009,-0.000412,-0.000626
sitting_chair_1,-3.587387,1.671616,-9.182022,0.0009,0.000656,-0.001694
sitting_chair_1,-3.634995,1.657333,-9.177261,0.0009,0.000656,-0.001694
sitting_chair_1,-3.587387,1.647812,-9.141556,0.0009,0.000656,-0.001694
sitting_chair_1,-3.625473,1.647812,-9.155838,0.0009,-0.00148,0.000443
sitting_chair_1,-3.630234,1.645432,-9.129654,-0.000168,-0.00148,-0.000626
sitting_chair_1,-3.656418,1.709702,-9.10585,-0.001236,-0.00148,-0.000626
sitting_chair_1,-3.644516,1.707321,-9.184402,-0.000168,-0.000412,-0.000626
sitting_chair_1,-3.687363,1.657333,-9.108231,0.0009,0.000656,-0.000626
sitting_chair_1,-3.637375,1.659714,-9.179642,0.001968,0.001724,0.000443
sitting_chair_1,-3.644516,1.645432,-9.148697,0.0009,0.001724,0.000443
sitting_chair_1,-3.620712,1.70256,-9.155838,-0.002304,-0.000412,-0.000626
sitting_chair_1,-3.60881,1.690659,-9.155838,-0.003372,-0.003616,-0.001694
sitting_chair_1,-3.632614,1.652573,-9.174881,-0.003372,-0.003616,-0.001694
sitting_chair_1,-3.642136,1.695419,-9.132034,-0.001236,0.000656,-0.000626
